pdbid,-logKd/Ki,release_year
3arw,6.15,2011
4f6u,6.15,2013
5dit,6.15,2015
5ftg,6.15,2016
5wxh,6.15,2017
6eq3,6.15,2018
6g98,6.15,2018
6guk,6.15,2018
6mu3,6.15,2018
1ppc,6.16,1994
2i4j,6.16,2007
4o04,6.16,2014
5nwi,6.16,2017
6ugp,6.16,2019
1a9q,6.17,1998
1d6v,6.17,2000
1k1o,6.17,2001
1ndy,6.17,2003
1yc1,6.17,2005
3bkl,6.17,2008
3hk1,6.17,2009
4aq4,6.17,2012
4b9k,6.17,2012
4fht,6.17,2013
4pfu,6.17,2014
5fnt,6.17,2016
6r8l,6.17,2019
1xhy,6.18,2005
3c8a,6.18,2008
3w9r,6.18,2014
4q6e,6.18,2014
1iy7,6.19,2003
1tq4,6.19,2004
1v2k,6.19,2004
2bt9,6.19,2005
2qbu,6.19,2008
3u5l,6.19,2011
4wrb,6.19,2015
5u0z,6.19,2017
1owe,6.20,2003
1sqt,6.20,2004
2aj8,6.20,2006
4ad2,6.20,2012
4k6i,6.20,2013
4ufi,6.20,2015
1b3h,6.21,1998
3s8n,6.21,2011
3sug,6.21,2012
4cg9,6.21,2014
4mul,6.21,2014
4ymb,6.21,2015
5en3,6.21,2016
5vyy,6.21,2018
1l8g,6.22,2002
2xda,6.22,2010
3acl,6.22,2010
3ip5,6.22,2010
3lpp,6.22,2010
3p2e,6.22,2010
3pd9,6.22,2010
4bqg,6.22,2013
4m0e,6.22,2013
4mdn,6.22,2013
4nja,6.22,2014
6eiz,6.22,2018
6gjn,6.22,2018
6hgi,6.22,2019
1m7d,6.23,2003
4w9j,6.23,2014
5wa8,6.23,2017
5y12,6.23,2018
6qr4,6.23,2019
3vh9,6.24,2012
5lwd,6.24,2016
6eir,6.24,2018
6hh3,6.24,2018
6i61,6.24,2019
1gnm,6.25,1996
2o4z,6.25,2007
2zdn,6.25,2008
3rf4,6.25,2011
4bcp,6.25,2013
1wcq,6.26,2005
3bgz,6.26,2007
3su4,6.26,2012
4r4t,6.26,2014
4ua8,6.26,2014
4wiv,6.26,2014
5oku,6.26,2017
6f1n,6.26,2018
1pbq,6.27,2003
2j94,6.27,2007
3bfu,6.27,2008
4f0c,6.27,2013
4r4i,6.27,2014
6ugr,6.27,2019
1afl,6.28,1998
1atl,6.28,1995
1w3l,6.28,2004
2aog,6.28,2006
4djw,6.28,2012
4q99,6.28,2015
4rd6,6.28,2015
4zb6,6.28,2015
5ia1,6.28,2016
5ix0,6.28,2016
5lz7,6.28,2016
5nz4,6.28,2018
2xyt,6.29,2011
3f48,6.29,2008
3h8b,6.29,2009
3v2q,6.29,2013
4d8z,6.29,2012
4lj5,6.29,2014
4n7u,6.29,2014
4r06,6.29,2016
5za8,6.29,2018
6elo,6.29,2018
6o5a,6.29,2019
1d4p,6.30,1999
1lag,6.30,1995
1wdn,6.30,1998
1wm1,6.30,2004
2oi2,6.30,2007
2q89,6.30,2008
2vrj,6.30,2008
3ebl,6.30,2008
3k5v,6.30,2010
3t70,6.30,2012
4e1k,6.30,2013
4eor,6.30,2013
4etz,6.30,2012
4oag,6.30,2014
4pow,6.30,2014
4q08,6.30,2015
5d25,6.30,2016
5dhu,6.30,2016
5htl,6.30,2016
6qgg,6.30,2019
1nja,6.31,1996
2bal,6.31,2005
2pvu,6.31,2008
3q44,6.31,2011
3u93,6.31,2012
3uew,6.31,2011
4cpy,6.31,2014
4d1j,6.31,2014
4der,6.31,2012
5gmh,6.31,2016
5wij,6.31,2018
1w3j,6.32,2004
2wnc,6.32,2009
2zb1,6.32,2008
3ebh,6.32,2009
3w9k,6.32,2013
5ekm,6.32,2016
5meh,6.32,2016
6pvw,6.32,2019
6rot,6.32,2019
6upj,6.32,1997
1ex8,6.33,2001
2qbr,6.33,2008
4nbl,6.33,2014
4zvi,6.33,2015
5mrb,6.33,2017
5nk7,6.33,2017
5u4d,6.33,2017
1bdq,6.34,1998
1w9v,6.34,2005
1xq0,6.34,2005
3cj5,6.34,2008
3zk6,6.34,2013
4muf,6.34,2014
4z0k,6.34,2015
5kbe,6.34,2016
5m04,6.34,2017
6d5j,6.34,2018
1cbx,6.35,1994
1gjc,6.35,2002
2j7f,6.35,2006
2p09,6.35,2007
3ckp,6.35,2008
3ctt,6.35,2009
3ed0,6.35,2009
3fvh,6.35,2009
3rt8,6.35,2011
5ivv,6.35,2016
5lz5,6.35,2016
5vcz,6.35,2017
6cvf,6.35,2018
1c5q,6.36,2000
1ela,6.36,1994
1o2o,6.36,2003
3oku,6.36,2011
3t6b,6.36,2012
3v2p,6.36,2013
5ant,6.36,2016
5d3x,6.36,2016
5ucj,6.36,2018
5xo7,6.36,2018
1gx8,6.37,2002
1hbv,6.37,1995
1hms,6.37,1995
2qpq,6.37,2007
2w9h,6.37,2009
2zdk,6.37,2008
3qlm,6.37,2011
5d0r,6.37,2016
5vb6,6.37,2017
6u8b,6.37,2019
2hkf,6.38,2007
4yyt,6.38,2016
5nya,6.38,2018
5v7a,6.38,2017
6equ,6.38,2017
4q4p,6.39,2014
5nze,6.39,2018
6csq,6.39,2018
6gf9,6.39,2018
6hoq,6.39,2019
10gs,6.40,1998
1g7v,6.40,2001
1i7z,6.40,2001
1igb,6.40,1996
1usk,6.40,2003
1yvm,6.40,2005
2y8c,6.40,2012
2zdl,6.40,2008
3arq,6.40,2011
3k1j,6.40,2010
3kmc,6.40,2009
3s72,6.40,2011
3tf6,6.40,2011
3zll,6.40,2013
4cga,6.40,2014
4eu0,6.40,2012
4je7,6.40,2014
4mss,6.40,2013
4xy8,6.40,2015
5g61,6.40,2017
5hz8,6.40,2016
5l8y,6.40,2018
5uk8,6.40,2017
6f92,6.40,2018
6g5u,6.40,2019
6gvz,6.40,2018
6idb,6.40,2019
1syh,6.41,2005
2cgf,6.41,2006
2qnp,6.41,2008
2xxx,6.41,2011
2zdm,6.41,2008
3k5x,6.41,2010
3r17,6.41,2011
5ihh,6.41,2016
5jxn,6.41,2016
5v79,6.41,2017
6i65,6.41,2019
6py0,6.41,2019
1o5a,6.42,2004
2j78,6.42,2006
3d2e,6.42,2008
4ufh,6.42,2015
5x62,6.42,2017
6eiq,6.42,2018
6j1l,6.42,2019
1fh9,6.43,2000
2b07,6.43,2005
2fqo,6.43,2006
4d3h,6.43,2014
4ge1,6.43,2013
4q4r,6.43,2014
6eeo,6.43,2018
6g9u,6.43,2018
6m8q,6.43,2019
6rtw,6.43,2019
2jh5,6.44,2007
2pvm,6.44,2008
3pfp,6.44,2011
4da5,6.44,2013
4ea2,6.44,2012
4jfk,6.44,2013
4q3u,6.44,2014
5ivy,6.44,2016
5ny1,6.44,2018
5w44,6.44,2018
6hqy,6.44,2018
6qr3,6.44,2019
3qw5,6.45,2012
4kwo,6.45,2014
5fut,6.45,2016
5jss,6.45,2016
1m2r,6.46,2003
1r5y,6.46,2004
1ro6,6.46,2004
2xd9,6.46,2010
2xdx,6.46,2010
3o8p,6.46,2010
3pd8,6.46,2010
4m0y,6.46,2014
4n07,6.46,2013
4ymh,6.46,2015
5dbm,6.46,2016
5efj,6.46,2016
5iwg,6.46,2016
5uc4,6.46,2018
5vb5,6.46,2017
6epy,6.46,2018
6qi7,6.46,2019
1j01,6.47,2002
3cm2,6.47,2008
3s78,6.47,2011
3tfp,6.47,2012
4mhy,6.47,2014
4mq6,6.47,2014
4rd3,6.47,2015
4zji,6.47,2015
5j8u,6.47,2017
5mes,6.47,2017
6b4l,6.47,2017
6np3,6.47,2019
1f4g,6.48,2000
1gpn,6.48,2002
1rpj,6.48,1999
2wnj,6.48,2009
3g3r,6.48,2009
3gsm,6.48,2009
4e67,6.48,2012
4q3t,6.48,2014
5yyf,6.48,2018
6fe0,6.48,2018
6ql1,6.48,2019
1dl7,6.49,2000
3bft,6.49,2008
3mho,6.49,2010
3nw3,6.49,2010
3s0b,6.49,2011
4hw3,6.49,2013
5cu4,6.49,2016
5i2f,6.49,2016
5nw2,6.49,2017
5tuo,6.49,2017
5vd0,6.49,2017
6ftw,6.49,2019
6q54,6.49,2019
2weg,6.50,2009
3bwj,6.50,2009
4kzu,6.50,2013
4mme,6.50,2013
4oc0,6.50,2014
4yxi,6.50,2016
6o5t,6.50,2019
6rfw,6.50,2019
2usn,6.51,1998
2xjj,6.51,2010
3cj4,6.51,2008
3hf8,6.51,2010
3wmc,6.51,2014
4zbi,6.51,2015
5jvi,6.51,2016
5t8o,6.51,2017
6faf,6.51,2018
6if0,6.51,2019
6nyv,6.51,2019
1alw,6.52,1998
1g74,6.52,2003
1k9s,6.52,2001
1qy1,6.52,2004
1zhy,6.52,2005
2h4g,6.52,2006
2nn7,6.52,2007
2nt7,6.52,2007
2oxy,6.52,2007
2zft,6.52,2009
3bva,6.52,2008
3dx3,6.52,2009
3hzv,6.52,2010
3o9p,6.52,2011
3uo4,6.52,2012
4dko,6.52,2012
4dkr,6.52,2012
4uj1,6.52,2016
4zeb,6.52,2015
5g60,6.52,2017
5nw0,6.52,2017
6iez,6.52,2019
2p7g,6.53,2008
3wtj,6.53,2015
1drv,6.54,1997
1o3l,6.54,2003
2h21,6.54,2006
2zfs,6.54,2009
3d0b,6.54,2008
3fuz,6.54,2010
3jvs,6.54,2009
3sr4,6.54,2011
4a4v,6.54,2012
4aqh,6.54,2012
4ht2,6.54,2013
4leq,6.54,2014
4pv5,6.54,2015
4rfr,6.54,2016
4uac,6.54,2014
4w9k,6.54,2014
5cqu,6.54,2015
6gfs,6.54,2018
6u8o,6.54,2019
1dhj,6.55,1994
1hmr,6.55,1995
1hp5,6.55,2001
1n4h,6.55,2003
1yc4,6.55,2005
1yda,6.55,1995
2bok,6.55,2005
2xxr,6.55,2011
3s0e,6.55,2011
4iue,6.55,2013
4og3,6.55,2014
5sym,6.55,2016
5tpx,6.55,2017
6e5t,6.55,2019
2zq2,6.56,2009
4db7,6.56,2012
4lbu,6.56,2014
5oaj,6.56,2018
6f3b,6.56,2018
1sld,6.57,1996
2fqy,6.57,2006
2hzl,6.57,2007
2pwc,6.57,2008
3ove,6.57,2011
3qox,6.57,2011
3tfn,6.57,2012
4fs4,6.57,2012
5er2,6.57,1991
5evz,6.57,2016
5g1a,6.57,2017
5vcy,6.57,2017
6ecz,6.57,2018
1k1i,6.58,2001
2p7z,6.58,2008
3pb9,6.58,2011
4cd4,6.58,2014
1b58,6.59,1999
1fiv,6.59,1995
1izi,6.59,2002
2e91,6.59,2007
2pvh,6.59,2008
2pwr,6.59,2008
3gs6,6.59,2009
3t8v,6.59,2011
4qnb,6.59,2014
4xas,6.59,2015
5ew0,6.59,2016
5l4i,6.59,2016
5vja,6.59,2018
6fag,6.59,2018
1b38,6.60,1998
1g7g,6.60,2001
1jzs,6.60,2001
2euk,6.60,2006
2f7p,6.60,2006
2j4g,6.60,2007
2jdp,6.60,2007
2wly,6.60,2010
3dln,6.60,2008
3ip6,6.60,2010
3lxe,6.60,2010
3v3q,6.60,2012
4dkq,6.60,2012
4h75,6.60,2012
4mr6,6.60,2013
4oc1,6.60,2014
4x8o,6.60,2015
4zzd,6.60,2015
5i88,6.60,2016
5l7e,6.60,2016
5nw1,6.60,2017
5z7j,6.60,2018
6d5g,6.60,2018
6eis,6.60,2018
6i17,6.60,2019
5o87,6.61,2018
6d19,6.61,2019
6fsy,6.61,2018
1afk,6.62,1998
1ii5,6.62,2001
2ews,6.62,2006
2j7b,6.62,2006
2jgs,6.62,2008
2vwc,6.62,2008
3ljo,6.62,2010
3ozp,6.62,2011
4btk,6.62,2013
4er1,6.62,1991
4gfo,6.62,2013
4mpn,6.62,2014
4rd0,6.62,2015
6eqv,6.62,2018
6g38,6.62,2018
2x7t,6.63,2010
2yfe,6.63,2012
3f8f,6.63,2008
4k77,6.63,2013
4lyw,6.63,2014
4xip,6.63,2015
5jt9,6.63,2016
6b97,6.63,2017
6elp,6.63,2018
1lcp,6.64,1995
1sln,6.64,1996
2b1g,6.64,2006
2d3z,6.64,2006
2za0,6.64,2008
3b26,6.64,2011
3fee,6.64,2009
5i2e,6.64,2016
5ko1,6.64,2016
5nk8,6.64,2017
2j75,6.65,2006
3mzc,6.65,2011
4yha,6.65,2015
6cwn,6.65,2018
1a4r,6.66,1999
1cps,6.66,1993
1elc,6.66,1994
1pxp,6.66,2004
1wur,6.66,2005
2xj7,6.66,2010
2yz3,6.66,2008
3pwd,6.66,2011
3zj6,6.66,2014
4v27,6.66,2014
5cy9,6.66,2016
5nxi,6.66,2018
5wyx,6.66,2017
6dar,6.66,2018
6idg,6.66,2019
3g19,6.67,2009
5fho,6.67,2016
5op5,6.67,2017
6b1k,6.67,2018
6bbx,6.67,2018
6plf,6.67,2019
1c5x,6.68,2000
1mai,6.68,1996
2fqw,6.68,2006
2iwx,6.68,2006
2qbs,6.68,2008
3o75,6.68,2011
3su1,6.68,2012
3zhx,6.68,2013
4ca8,6.68,2013
4ew2,6.68,2013
5o4f,6.68,2017
6ayi,6.68,2017
2jew,6.69,2007
2xn5,6.69,2011
5a6x,6.69,2016
5fs5,6.69,2016
5yhe,6.69,2018
5z66,6.69,2019
1b0h,6.70,1998
1b3g,6.70,1998
1eld,6.70,1995
1f3e,6.70,2000
1koj,6.70,2002
1nki,6.70,2004
2a5s,6.70,2005
2evl,6.70,2006
2oxx,6.70,2007
2py4,6.70,2007
3eko,6.70,2008
3hzk,6.70,2010
3mhi,6.70,2010
3pck,6.70,1998
3pgu,6.70,2011
3t60,6.70,2012
3t64,6.70,2012
4ewn,6.70,2012
4f09,6.70,2012
4io2,6.70,2013
4jyc,6.70,2013
4jz1,6.70,2014
4m13,6.70,2014
4m14,6.70,2014
4o2p,6.70,2015
5g17,6.70,2017
5g5v,6.70,2018
5nvv,6.70,2017
6ebe,6.70,2018
6i67,6.70,2019
6n9l,6.70,2019
6rfn,6.70,2019
2f94,6.71,2006
4cd5,6.71,2014
4pvy,6.71,2015
5odx,6.71,2018
5op4,6.71,2017
5tt3,6.71,2017
6ghh,6.71,2018
1rbp,6.72,1991
2jdu,6.72,2007
2vpn,6.72,2008
2xc0,6.72,2010
3aqt,6.72,2011
3gst,6.72,1993
3l4v,6.72,2010
3l4z,6.72,2010
4djv,6.72,2012
4flp,6.72,2012
4i74,6.72,2013
4o0a,6.72,2014
5o58,6.72,2017
5vb7,6.72,2017
5wa5,6.72,2018
5ya5,6.72,2018
5zhl,6.72,2019
6fo5,6.72,2018
6qr9,6.72,2019
1wvj,6.73,2005
4pum,6.73,2014
4r5b,6.73,2014
4w9h,6.73,2014
5am6,6.73,2015
5ia0,6.73,2016
5js3,6.73,2016
1add,6.74,1994
1usi,6.74,2003
2x91,6.74,2010
2zc9,6.74,2008
2zgx,6.74,2008
3dgo,6.74,2009
3fzy,6.74,2009
3m67,6.74,2010
3oim,6.74,2011
4ca6,6.74,2013
4ew3,6.74,2013
4f9y,6.74,2013
4lxz,6.74,2013
5j27,6.74,2017
5nk2,6.74,2017
5za9,6.74,2018
6i66,6.74,2019
6i8y,6.74,2018
6qqz,6.74,2019
3ikd,6.75,2009
4cwt,6.75,2014
6faa,6.75,2018
2on6,6.76,2007
4pvx,6.76,2015
5wa9,6.76,2017
6f9v,6.76,2018
1o30,6.77,2003
1o3j,6.77,2003
1om1,6.77,2004
1ony,6.77,2003
1qb1,6.77,2000
3fas,6.77,2008
3fvn,6.77,2010
3m40,6.77,2010
4cwp,6.77,2014
4loi,6.77,2013
4x48,6.77,2015
5ayt,6.77,2016
5fh8,6.77,2016
5nvw,6.77,2017
6g2o,6.77,2019
3gcu,6.78,2009
5yh8,6.78,2018
5zaf,6.78,2018
6g7a,6.78,2019
6sbt,6.78,2019
2rcb,6.79,2008
3su0,6.79,2012
4ogj,6.79,2014
5y94,6.79,2018
6s4n,6.79,2019
1fl3,6.80,2000
1nq7,6.80,2003
1p1n,6.80,2003
2xhm,6.80,2010
3c88,6.80,2008
3fx6,6.80,2009
3s2v,6.80,2011
5j8m,6.80,2017
5nk6,6.80,2017
6i62,6.80,2019
6np2,6.80,2019
2uwp,6.81,2007
5zae,6.81,2018
1drk,6.82,1995
1fhd,6.82,2000
1jeu,6.82,1997
1k1n,6.82,2001
1lrh,6.82,2002
1o38,6.82,2003
1uwf,6.82,2005
2b1i,6.82,2006
2c94,6.82,2006
2oxd,6.82,2007
2pym,6.82,2008
2rfh,6.82,2008
2v8w,6.82,2007
2xyd,6.82,2011
2zq0,6.82,2008
3dx2,6.82,2009
3m3x,6.82,2010
3s75,6.82,2011
4nue,6.82,2014
4qy3,6.82,2014
5exw,6.82,2016
5vcv,6.82,2017
2xnb,6.83,2010
6e7r,6.83,2019
1bhx,6.84,1998
2y5g,6.84,2011
3ewj,6.84,2008
4kn1,6.84,2013
5cep,6.84,2015
6csr,6.84,2018
1ele,6.85,1995
1g30,6.85,2001
1lkk,6.85,1996
1os5,6.85,2004
1q72,6.85,2003
1qyg,6.85,2003
1xk9,6.85,2005
1xt8,6.85,2005
3n76,6.85,2011
3pn4,6.85,2011
3s8o,6.85,2011
4k3h,6.85,2013
5f1v,6.85,2016
5ie1,6.85,2016
5j64,6.85,2017
6d5e,6.85,2018
6fnj,6.85,2018
3aid,6.86,1997
3pyy,6.86,2011
5dx4,6.86,2016
5fh7,6.86,2016
1cgl,6.87,1995
2zcr,6.87,2008
3tmk,6.87,1999
4mhz,6.87,2014
4re4,6.87,2015
4rvr,6.87,2014
5j0d,6.87,2016
5nih,6.87,2017
5vr8,6.87,2017
6gl9,6.87,2018
1xka,6.88,1999
3oe5,6.88,2011
4bco,6.88,2013
5z99,6.88,2018
6el5,6.88,2018
1b3f,6.89,1998
1fh8,6.89,2000
1jev,6.89,1997
1sb1,6.89,2004
1uz1,6.89,2004
2bfq,6.89,2005
2dri,6.89,1995
2e92,6.89,2007
2f34,6.89,2006
2r3w,6.89,2008
2vk2,6.89,2009
3hu3,6.89,2010
3jya,6.89,2009
3l4x,6.89,2010
3r4n,6.89,2011
4g4p,6.89,2013
4x8v,6.89,2015
6e7t,6.89,2019
6glb,6.89,2018
1k1l,6.90,2001
3cow,6.90,2008
3gbb,6.90,2009
3uyr,6.90,2012
4zzx,6.90,2015
3evd,6.91,2009
4bcm,6.91,2013
5cqt,6.91,2016
1a9m,6.92,1998
1k6v,6.92,2002
1o2j,6.92,2003
1pkx,6.92,2004
1swr,6.92,1999
2d3u,6.92,2006
2uy0,6.92,2008
3bl0,6.92,2008
3lir,6.92,2010
3r1v,6.92,2011
3uex,6.92,2011
3wto,6.92,2015
4qtl,6.92,2015
5d45,6.92,2016
5ymx,6.92,2018
6c9v,6.92,2019
6d5h,6.92,2018
6e7u,6.92,2019
6qr0,6.92,2019
2weo,6.93,2009
4f9w,6.94,2013
4rn4,6.94,2015
4xir,6.94,2015
1tcx,6.95,1996
4k9y,6.95,2013
4q4s,6.95,2014
1atr,6.96,1993
1c5c,6.96,2000
1gvw,6.96,2002
1oyq,6.96,2003
1x8j,6.96,2005
3exe,6.96,2008
3pn1,6.96,2011
4cg8,6.96,2014
4i54,6.96,2013
4jyb,6.96,2013
4loh,6.96,2013
4rpn,6.96,2014
5cst,6.96,2015
5yqx,6.96,2018
6pi5,6.96,2019
3t84,6.97,2011
4nj9,6.97,2014
4xar,6.97,2015
5umy,6.97,2018
5zag,6.97,2018
1my4,6.98,2003
3hv8,6.98,2009
3t83,6.98,2011
4att,6.98,2013
6eif,6.98,2018
6j3p,6.98,2019
3slz,6.99,2011
4bcs,6.99,2013
4fai,6.99,2012
1fki,7.00,1994
1fpc,7.00,1995
1gj6,7.00,2002
1zoh,7.00,2005
2gyi,7.00,1995
2j7g,7.00,2006
2wzf,7.00,2009
3bbb,7.00,2008
3drf,7.00,2009
3drg,7.00,2009
3kdm,7.00,2010
3l4y,7.00,2010
3mhm,7.00,2010
3t82,7.00,2011
3wtm,7.00,2015
3wzn,7.00,2015
3zyu,7.00,2011
4b6o,7.00,2012
4dew,7.00,2012
4fcq,7.00,2012
4riv,7.00,2015
5boj,7.00,2015
5d47,7.00,2016
5edb,7.00,2016
5fl4,7.00,2015
5g2b,7.00,2017
5l8c,7.00,2018
5l9i,7.00,2016
5mwy,7.00,2018
5sz6,7.00,2016
6eq7,7.00,2018
6haz,7.00,2019
6hr2,7.00,2019
6msy,7.00,2018
6mub,7.00,2018
3nht,7.01,2010
6fs1,7.01,2018
6hay,7.01,2019
6hhr,7.01,2019
6i63,7.01,2019
1ypj,7.02,2006
2vwl,7.02,2009
3cdb,7.02,2008
3igp,7.02,2010
3n4b,7.02,2011
3pbb,7.02,2011
6p3v,7.02,2019
1b1h,7.03,1998
2vwm,7.03,2009
4av4,7.03,2012
4ql1,7.03,2014
5epl,7.03,2015
5hz9,7.03,2016
5vsf,7.03,2017
5win,7.03,2018
3wtl,7.04,2015
3wtn,7.04,2015
4p6x,7.04,2014
6qpl,7.04,2019
1b5i,7.05,1999
1xug,7.05,1998
2bq7,7.05,2006
2jxr,7.05,1997
2wer,7.05,2009
3ahn,7.05,2010
3aho,7.05,2010
3i4y,7.05,2010
3s0d,7.05,2011
4h3j,7.05,2012
5lli,7.05,2016
5nvx,7.05,2017
6as8,7.05,2018
6c0s,7.05,2018
1ui0,7.06,2003
3po6,7.06,2011
4cwq,7.06,2014
4zzz,7.06,2015
5e2r,7.06,2015
5uxf,7.06,2017
5zc5,7.06,2018
5zyl,7.06,2019
1ydd,7.07,1995
2f9k,7.07,2006
3cl0,7.07,2008
3ryv,7.07,2011
4oc5,7.07,2014
4qew,7.07,2014
4xiq,7.07,2015
5f5z,7.07,2017
5hva,7.07,2016
5hz5,7.07,2017
5mpn,7.07,2018
1xpz,7.08,2005
2hnx,7.08,2006
3rlp,7.08,2011
4emf,7.08,2012
5l2s,7.08,2016
1lpg,7.09,2003
1yq7,7.09,2005
2bz6,7.09,2006
3f7h,7.09,2009
4c1u,7.09,2013
4ghi,7.09,2013
5gsa,7.09,2017
5k0h,7.09,2016
5y8y,7.09,2018
5zg0,7.09,2019
6hrq,7.09,2018
1b32,7.10,1998
2f7i,7.10,2005
2v57,7.10,2009
2wjg,7.10,2009
3ebi,7.10,2009
3hky,7.10,2010
3udd,7.10,2012
3zdg,7.10,2013
4azg,7.10,2013
4bny,7.10,2013
4uj2,7.10,2016
4w97,7.10,2014
4ymx,7.10,2015
5l9l,7.10,2016
5vd2,7.10,2017
6gxq,7.10,2019
6p83,7.10,2019
4zx4,7.11,2016
5ula,7.11,2017
5vc3,7.11,2017
6dpt,7.11,2018
6ht1,7.11,2018
1b05,7.12,1998
1b52,7.12,1999
1nz7,7.12,2003
1xd0,7.12,2004
1z95,7.12,2005
2pov,7.12,2007
2x2r,7.12,2011
3dx4,7.12,2009
3hww,7.12,2009
4daf,7.12,2012
4e0x,7.12,2012
5upj,7.12,1997
6o48,7.12,2019
1o3d,7.13,2003
2j7d,7.13,2006
3zc5,7.13,2013
4arw,7.13,2012
4b6p,7.13,2012
4kx8,7.13,2013
4zbf,7.13,2015
5lom,7.13,2016
5obg,7.13,2018
2pv1,7.14,2007
2vot,7.14,2008
3ffp,7.14,2009
3n7o,7.14,2010
4ks4,7.14,2013
4wov,7.14,2015
4xaq,7.14,2015
5ehr,7.14,2016
5my8,7.14,2017
6epz,7.14,2018
6fng,7.14,2018
1elb,7.15,1994
1fch,7.15,2000
1pxn,7.15,2004
1xr9,7.15,2005
1zog,7.15,2005
2fqx,7.15,2006
2qnn,7.15,2008
3arp,7.15,2011
3fql,7.15,2009
3n9r,7.15,2010
4c1t,7.15,2013
4ko8,7.15,2013
4xt2,7.15,2015
5hvs,7.15,2016
6fcj,7.15,2019
6mku,7.15,2019
6nfh,7.15,2019
6qr7,7.15,2019
1f0u,7.16,2000
3f3d,7.16,2008
4iva,7.16,2013
4o9w,7.16,2014
6u5y,7.16,2019
1g36,7.17,2001
1o2h,7.17,2003
2doo,7.17,2006
2i6b,7.17,2007
3el4,7.17,2009
3tsk,7.17,2012
4i9h,7.17,2013
4o0x,7.17,2014
5bv3,7.17,2015
5u28,7.17,2017
5v0n,7.17,2017
6g2l,7.17,2018
6hlx,7.17,2018
6htg,7.17,2018
6p9e,7.17,2019
2q63,7.18,2008
2xj2,7.18,2011
5wex,7.18,2017
6e5l,7.18,2019
1fcx,7.19,2000
1gi4,7.19,2002
1hsl,7.19,1994
1q7a,7.19,2004
1z9y,7.19,2006
2j7h,7.19,2006
3f19,7.19,2008
3gdt,7.19,2009
3nsn,7.19,2010
4app,7.19,2012
4zx3,7.19,2016
5am7,7.19,2015
5ha1,7.19,2016
5t9z,7.19,2017
6c7x,7.19,2018
6ndl,7.19,2019
2pow,7.20,2007
2pqb,7.20,2008
2xii,7.20,2010
3c79,7.20,2008
3k2f,7.20,2009
3mz6,7.20,2010
4g8n,7.20,2012
2yek,7.21,2011
3f1a,7.21,2008
3s77,7.21,2011
4av5,7.21,2012
4b73,7.21,2012
5bwc,7.21,2015
5i80,7.21,2016
5kly,7.21,2017
5zg3,7.21,2019
1gvx,7.22,2002
1lan,7.22,1995
1sw2,7.22,2004
2epn,7.22,2008
2h6t,7.22,2007
2hnc,7.22,2006
3cyz,7.22,2009
3dzt,7.22,2009
3k99,7.22,2010
3m35,7.22,2010
3m96,7.22,2011
3pcj,7.22,1998
3uz5,7.22,2012
4cra,7.22,2015
4gfm,7.22,2013
4o0y,7.22,2014
5tfx,7.22,2017
5we9,7.22,2017
6k3l,7.22,2019
3f8e,7.23,2009
4avh,7.23,2012
4djx,7.23,2012
4lxd,7.23,2013
1g2l,7.24,2001
1oyt,7.24,2003
2psv,7.24,2007
3ikg,7.24,2009
3n3g,7.24,2010
3o84,7.24,2010
3p3t,7.24,2011
4azb,7.24,2013
4fm7,7.24,2012
4ha5,7.24,2012
4r75,7.24,2015
5ad1,7.24,2016
5dh4,7.24,2016
5nxw,7.24,2018
5xmx,7.24,2018
6g3q,7.24,2018
6jb0,7.24,2019
1jet,7.25,1997
2ces,7.25,2006
2ole,7.25,2008
2qbw,7.25,2008
3gcs,7.25,2009
3mhl,7.25,2010
3p3r,7.25,2011
1dhi,7.26,1994
1mrx,7.26,2003
2qzr,7.26,2007
2xib,7.26,2010
3cz1,7.26,2009
3gc5,7.26,2009
3p5o,7.26,2010
4ly1,7.26,2013
4nnr,7.26,2014
5hvt,7.26,2016
6mlj,7.26,2019
4itp,7.27,2014
4xit,7.27,2015
6q3y,7.27,2019
1b40,7.28,1999
1hii,7.28,1995
1kel,7.28,1996
2ceq,7.28,2006
2cgr,7.28,1994
2pql,7.28,2007
2qhz,7.28,2008
2yel,7.28,2011
3a6t,7.28,2009
3fl5,7.28,2009
3o7u,7.28,2011
4alx,7.28,2012
4m2w,7.28,2013
4qjx,7.28,2015
5cap,7.28,2015
5i7x,7.28,2016
5i7y,7.28,2016
5ia4,7.28,2016
3ccz,7.29,2008
4do4,7.29,2012
4iwz,7.29,2013
5xva,7.29,2018
6fa4,7.29,2018
6mji,7.29,2019
1o3i,7.30,2003
1tmn,7.30,1989
1zge,7.30,2006
2i3i,7.30,2006
2qi1,7.30,2008
2uxi,7.30,2007
2vvn,7.30,2008
3c52,7.30,2008
3n0n,7.30,2011
3r16,7.30,2011
4b1j,7.30,2012
4qyy,7.30,2014
4riu,7.30,2015
4sga,7.30,1991
5l7h,7.30,2016
6ckr,7.30,2018
1o1s,7.31,2003
3uod,7.31,2012
4nyf,7.31,2014
5tbm,7.31,2016
6ex1,7.31,2018
6i64,7.31,2019
1qf1,7.32,1999
1ydt,7.32,1997
2j7e,7.32,2006
3ipu,7.32,2010
3kv2,7.32,2009
3pww,7.32,2011
4c9x,7.32,2014
4qj0,7.32,2015
6c9s,7.32,2019
6p3t,7.32,2019
6s5k,7.32,2019
2j2u,7.33,2006
2r2m,7.33,2008
4ayq,7.33,2013
