pdbid,-logKd/Ki,release_year
5eqp,5.4,2016
4n6g,5.47,2014
6mlo,6.1,2019
3nex,6.0,2010
2zq0,6.82,2008
5m04,6.34,2017
6eq8,8.0,2018
4x5p,8.21,2015
2y80,8.05,2011
6h77,7.33,2018
3su5,5.58,2012
5d26,6.09,2016
6mqe,11.29,2019
6j1l,6.42,2019
1kdk,9.05,2002
3hu3,6.89,2010
1c5t,4.1,2000
2i4v,11.2,2007
3hp9,4.59,2010
3ujd,4.69,2011
4rfr,6.54,2016
3h30,4.53,2009
1rbp,6.72,1991
3pju,4.88,2011
1rnt,5.19,1987
1j14,4.49,2002
6b7b,2.89,2017
1g30,6.85,2001
6upj,6.32,1997
3zt3,2.86,2012
3o9p,6.52,2011
1mai,6.68,1996
2q54,9.01,2007
2uyq,5.68,2007
5amd,8.55,2015
6hh3,6.24,2018
5zg1,7.72,2019
3i7e,10.85,2009
5j0d,6.87,2016
5mme,5.85,2017
3u90,4.62,2012
6h5x,10.82,2018
5fnd,3.49,2016
5aol,2.32,2015
3suu,8.52,2012
5vkc,8.74,2017
5mg2,7.77,2017
3bxh,4.03,2008
5bry,11.82,2015
3tk2,4.62,2012
3suw,4.7,2012
4b3b,3.6,2013
6eog,5.8,2018
4u5n,2.48,2015
3q71,5.22,2011
2q8z,5.68,2008
6guh,7.59,2018
1duv,11.8,2000
4abb,4.51,2012
2hjb,4.39,2007
2wnj,6.48,2009
5gj9,4.99,2017
4zwx,8.7,2015
3t85,7.95,2011
1v11,3.98,2004
2d0k,5.02,2006
1kmy,5.1,2002
3s76,5.05,2011
2jgs,6.62,2008
3vw1,4.67,2013
6dd0,5.48,2019
4hpi,4.85,2013
4e7r,7.7,2012
3gst,6.72,1993
2f80,8.18,2006
3pcf,6.05,1998
1bai,7.7,1999
1b3h,6.21,1998
2h6b,5.39,2006
4ujb,8.0,2016
2q2a,7.41,2008
4up5,2.6,2014
2bpv,7.67,1999
1o3d,7.13,2003
2y5f,8.7,2011
6qe5,5.12,2019
5kh3,4.22,2016
5ipc,4.89,2017
4aba,3.82,2012
4ty6,7.52,2014
6nwk,7.7,2019
6f1j,4.62,2018
3u93,6.31,2012
3dne,5.22,2009
5g5v,6.7,2018
3r16,7.3,2011
4qlk,3.24,2015
2wlz,4.6,2010
6cdl,10.92,2018
6mku,7.15,2019
2v59,7.74,2009
4cga,6.4,2014
2z1w,4.08,2007
6i66,6.74,2019
4jfm,5.48,2013
5exm,8.2,2016
3wjw,3.87,2013
3a1e,2.66,2009
1nvs,7.82,2003
2fx6,3.7,2006
1o30,6.77,2003
2yb0,3.85,2011
1k1l,6.9,2001
1f73,2.39,2000
4fs4,6.57,2012
4o2p,6.7,2015
3ai8,3.81,2011
4loo,8.15,2013
2qtg,5.08,2008
5d48,7.52,2016
6gxg,5.24,2019
4ruy,7.89,2015
3d78,7.64,2009
2y8c,6.4,2012
2q63,7.18,2008
3d1z,8.8,2008
3wgg,4.4,2014
6gla,7.57,2018
5gja,5.55,2017
1d4l,8.77,2000
5ouh,5.67,2017
5f2p,4.43,2016
4g8m,7.89,2012
3f5j,4.28,2009
2tpi,4.31,1982
5hvs,7.15,2016
7upj,8.49,1997
4lj5,6.29,2014
1pb8,5.15,2003
2vvc,8.52,2009
3gdt,7.19,2009
2p3b,8.48,2007
3t09,3.8,2012
6gga,4.85,2019
2cht,5.52,1994
3aaq,3.3,2010
3qfd,4.17,2011
5ti0,4.21,2017
3zlr,9.26,2013
4crf,9.3,2015
1g3d,5.55,2001
4w9p,7.8,2014
5j9x,7.77,2017
5u6j,7.64,2017
3hk1,6.17,2009
5oht,6.02,2018
1v16,3.87,2004
5vr8,6.87,2017
6nw3,7.66,2019
5za7,5.87,2018
4j7d,4.7,2013
5n18,5.68,2017
2yk1,8.13,2011
1nfy,8.89,2003
2p09,6.35,2007
1u33,4.6,2004
3gsm,6.48,2009
5g45,3.3,2016
2y7i,5.54,2011
2bfr,5.25,2004
3cz1,7.26,2009
4y79,7.96,2015
4o04,6.16,2014
1dl7,6.49,2000
3b2q,4.55,2008
1w11,8.22,2008
5upz,9.2,2017
2a14,5.7,2005
4og4,6.02,2014
2f81,10.52,2006
2qi0,7.38,2008
6eyt,5.72,2018
6fng,7.14,2018
6o0p,9.96,2019
4azb,7.24,2013
5anv,9.3,2016
6eq5,4.74,2018
2j94,6.27,2007
3ipq,7.57,2010
6fhq,2.47,2018
4k9y,6.95,2013
4b6s,6.01,2012
3mhi,6.7,2010
5zw6,8.0,2018
1mrx,7.26,2003
4ew3,6.74,2013
1bcd,8.7,1993
2y7z,8.7,2011
3d9z,8.7,2009
5mro,5.7,2017
4ban,8.61,2013
2ptz,7.82,2007
1od8,5.1,2003
1lah,7.52,1995
2epn,7.22,2008
4lar,4.68,2013
6ma2,5.39,2018
6fnj,6.85,2018
6h33,9.22,2018
5evk,4.92,2016
5j7w,4.89,2016
4ew2,6.68,2013
2v58,9.09,2009
4f3k,10.16,2013
3i60,8.7,2010
4yx4,5.97,2016
6ej2,7.8,2018
4abe,3.4,2012
4acc,7.7,2012
6d3q,8.47,2019
2vh6,9.7,2008
6t1m,5.21,2019
3iww,7.96,2009
5tbe,8.97,2017
1b46,5.28,1999
6np3,6.47,2019
2uz9,5.71,2007
3g1d,3.48,2009
4uma,5.41,2014
3kgq,2.3,2010
5fng,2.96,2016
1ui0,7.06,2003
3w9k,6.32,2013
2zdn,6.25,2008
1o5c,5.22,2004
4bj8,8.29,2013
2rk8,3.64,2008
3qfz,3.24,2011
2rkf,9.08,2008
1b58,6.59,1999
4qfo,4.27,2015
1tpw,3.3,1995
1b0h,6.7,1998
4cpy,6.31,2014
4ynb,10.37,2015
2ax9,9.52,2005
6orr,9.3,2019
2vqt,6.0,2008
2vhj,3.9,2007
4qge,9.3,2014
2f7o,7.44,2006
1ols,5.82,2003
1atr,6.96,1993
3tzm,7.77,2012
1upf,4.6,1999
3p8n,9.28,2011
5yjm,7.68,2017
5nki,7.72,2017
2pu2,4.43,2008
4xtw,9.03,2015
8a3h,4.06,2000
1uz8,4.96,2004
6hhr,7.01,2019
1q5k,7.42,2004
2w26,9.4,2008
5umx,5.96,2018
6jdi,5.11,2019
2ydt,5.52,2011
3zc5,7.13,2013
6j72,6.13,2019
3pb7,5.74,2011
4bcp,6.25,2013
4gqp,9.6,2013
6dpt,7.11,2018
1gaf,8.0,1996
6e7j,9.48,2018
5cxa,8.05,2016
3ryv,7.07,2011
4jx9,8.62,2013
2y82,8.4,2011
2jf4,8.15,2007
1ai5,3.72,1997
4cfl,5.88,2014
5znc,7.52,2019
4ngp,7.96,2014
4do5,5.83,2012
5wa8,6.23,2017
1ghv,4.35,2002
4ozj,5.4,2014
4w52,3.76,2015
4fm8,5.97,2012
5vb5,6.46,2017
1i37,9.57,2001
6p87,4.6,2019
6cvv,4.12,2018
3gba,9.07,2009
4rpn,6.96,2014
1f8c,7.4,2001
4pee,8.32,2014
1pdz,3.7,1995
6fhu,2.64,2018
4u0f,5.92,2014
1nja,6.31,1996
3qwc,4.26,2012
2ra0,7.8,2008
5kqx,8.44,2016
6n0k,5.07,2019
5hjq,4.72,2016
1n1m,5.7,2002
5ei3,4.25,2016
4np2,2.26,2014
6pl1,7.65,2019
2wos,3.9,2009
4o2b,5.74,2014
2xyd,6.82,2011
2izl,6.0,1998
5tkj,8.15,2018
1m0b,8.82,2004
1g7g,6.6,2001
4ahr,2.19,2012
5eyr,5.3,2016
5eu1,7.81,2016
3ekt,10.59,2009
6euc,3.77,2018
2jxr,7.05,1997
4mhy,6.47,2014
6r9u,2.12,2019
1uwf,6.82,2005
4z84,5.82,2015
2b1g,6.64,2006
2y7x,8.89,2011
1m2p,6.11,2003
4f9y,6.74,2013
2w67,4.96,2009
2qbw,7.25,2008
4zbi,6.51,2015
3g0e,7.7,2009
2ce9,6.03,2006
1gi4,7.19,2002
5otc,4.71,2017
5dey,8.43,2016
4loh,6.96,2013
5y94,6.79,2018
1c83,4.85,2000
5kly,7.21,2017
4l51,3.0,2013
1ezq,9.05,2000
6b5q,8.24,2018
5oxk,2.17,2018
1tcx,6.95,1996
6dj2,8.12,2018
2x6x,3.68,2011
5js3,6.73,2016
1oyq,6.96,2003
4x24,9.78,2015
5hwu,5.27,2016
5dyo,10.21,2016
5nw7,5.77,2018
3hmo,7.52,2010
4kyk,4.74,2013
2qi3,10.2,2008
4tte,3.69,2014
5d2r,5.82,2016
4xaq,7.14,2015
3ppq,4.55,2011
3g30,2.51,2009
2iko,5.45,2006
2xp7,5.77,2011
1g7v,6.4,2001
2vfk,3.71,2008
3kdm,7.0,2010
3gc4,7.6,2009
6gnr,5.44,2018
3tif,5.38,2012
4mnp,7.34,2014
2vxn,5.0,2009
6ugn,6.12,2019
5g4n,4.0,2016
2cbj,8.27,2006
2j77,4.89,2006
3lgs,4.61,2010
6ced,5.82,2018
5h1t,3.8,2017
2qci,8.34,2008
4rdn,5.92,2014
3k8q,11.28,2010
3hcm,3.3,2010
2zx6,10.6,2009
1g98,5.7,2001
4i9h,7.17,2013
4pnu,4.89,2014
1p1o,5.76,2003
5fl5,8.19,2015
1xkk,8.52,2004
3kmx,4.82,2010
1ql9,5.35,2000
6dyu,10.26,2019
5nzn,3.66,2018
2wkz,8.77,2009
6ugz,7.72,2019
2xej,8.87,2010
2uy0,6.92,2008
4uin,7.62,2015
3su4,6.26,2012
3i4y,7.05,2010
6j3p,6.98,2019
1vzq,7.44,2005
2gv7,7.85,2006
5ia0,6.73,2016
4ad3,4.62,2012
2pbw,8.25,2007
1m48,5.09,2002
2p4s,9.51,2008
1b5j,7.43,1999
4dmw,4.94,2012
1o2j,6.92,2003
1f57,5.64,2000
4g0y,2.3,2012
1erb,8.1,1994
2q55,8.69,2007
4io6,4.82,2013
4do4,7.29,2012
4bt3,3.12,2013
3k37,8.92,2010
4yth,8.7,2015
3ldp,5.62,2011
2am4,3.72,2006
2jjb,7.92,2009
6gnm,4.26,2018
5ewk,4.85,2016
4bb9,6.0,2013
1kyv,5.92,2002
4gah,6.1,2012
1kpm,5.8,2002
6g39,8.34,2018
4asd,9.28,2012
3ttp,9.12,2012
3iss,6.05,2009
5meh,6.32,2016
5jxq,8.15,2016
5u4d,6.33,2017
2baj,8.4,2005
3vtr,5.57,2013
4djy,8.27,2012
1lkk,6.85,1996
5zyl,7.06,2019
1mq5,9.0,2003
3o56,9.1,2011
1jsv,5.7,2001
2pwr,6.59,2008
6t1o,5.59,2019
3fx6,6.8,2009
5kej,5.11,2017
4nra,4.19,2013
3s9e,5.13,2011
5sxm,8.54,2016
1o5r,8.12,2004
6fsy,6.61,2018
1p19,4.11,2004
4abh,4.15,2012
5uk8,6.4,2017
4ca6,6.74,2013
6elp,6.63,2018
5l4j,4.28,2016
6jag,4.5,2019
5een,8.96,2016
2xab,9.27,2010
2zcs,8.22,2008
5ey4,3.12,2016
1ql7,5.0,2000
4ygf,7.68,2015
3gss,5.82,1997
2ctc,3.89,1994
4bqh,5.59,2013
4ejl,5.14,2013
2psu,7.62,2007
1f4g,6.48,2000
5l2s,7.08,2016
1pro,11.3,1996
1ceb,6.0,1996
4d7b,7.68,2016
5bv3,7.17,2015
4fev,5.42,2012
3fj7,3.71,2009
4tjz,5.97,2015
2pvm,6.44,2008
2rkg,8.09,2008
3c8a,6.18,2008
5vh0,4.52,2018
3fvl,6.07,2010
6rnt,2.37,1993
3muz,3.46,2011
2e2p,4.74,2007
3iof,5.22,2010
3umq,4.62,2012
1c5s,6.0,2000
4r73,7.64,2015
4r5b,6.73,2014
4i8n,4.46,2012
1add,6.74,1994
4lrr,5.22,2013
5u0z,6.19,2017
5kz0,7.66,2016
5eis,5.74,2016
3kyq,4.22,2010
2e9u,8.1,2008
4bt5,2.76,2013
3pbb,7.02,2011
2gvj,9.52,2006
1o5a,6.42,2004
6h34,9.3,2018
5g1a,6.57,2017
3n4b,7.02,2011
2nt7,6.52,2007
5duw,3.29,2016
4bcn,7.92,2013
1lan,7.22,1995
6d1k,3.13,2019
4yha,6.65,2015
4yk0,3.74,2016
4ufm,3.72,2015
1qhc,7.57,1999
3rm4,5.77,2011
2v57,7.1,2009
4kp8,5.48,2013
4qrh,5.15,2015
5lli,7.05,2016
2aqu,9.32,2006
4f9u,6.03,2012
1zs0,6.15,2006
1lyb,11.42,1994
2qwd,4.85,1998
3rf5,5.63,2011
5org,8.4,2017
1wht,3.7,1994
5tfx,7.22,2017
1igj,10.0,1993
4m8x,10.2,2014
3w5n,3.87,2013
4i7m,4.14,2013
1ogd,3.03,2003
3i4b,8.15,2010
3ip8,2.28,2009
3nes,5.62,2010
3ibi,8.59,2009
3oku,6.36,2011
5nw0,6.52,2017
1h2t,7.89,2002
2euk,6.6,2006
4loy,8.09,2014
2v8w,6.82,2007
3wto,6.92,2015
6arm,4.97,2018
6gji,3.87,2018
6hai,7.94,2018
1jaq,4.48,1996
5ep7,5.4,2016
5d47,7.0,2016
1qbo,7.74,2000
5h9r,6.08,2016
3p8z,6.09,2010
1lpk,7.55,2003
3uu1,5.2,2012
2j7f,6.35,2006
1ro6,6.46,2004
4y8x,8.43,2015
4x5r,7.85,2015
1d4h,10.0,2002
2o0u,5.49,2007
3vvy,4.84,2013
2vb8,4.6,2007
3ov1,5.2,2011
5c2a,8.32,2015
6r4k,5.07,2019
3p3t,7.24,2011
3cda,7.58,2008
2csn,4.41,1996
1ucn,5.22,2003
4u8w,11.24,2014
5yj8,3.98,2018
3t0d,2.37,2012
4dsu,2.82,2012
6equ,6.38,2017
4riv,7.0,2015
4bi7,4.58,2013
4ysl,5.8,2015
6dh1,10.58,2018
5tcj,7.38,2017
1g74,6.52,2003
4rj8,7.77,2014
1g1d,9.44,2000
5t8p,5.89,2017
2w8w,2.12,2009
4zw8,5.96,2016
4zv2,2.93,2016
4zx1,6.14,2015
3zyu,7.0,2011
1wdn,6.3,1998
1msn,9.09,2003
6g27,3.14,2019
4bt4,3.34,2013
2pvl,7.62,2008
5d3n,5.04,2016
2flr,6.1,2007
4i7l,3.99,2013
2cli,4.3,2007
3n1c,5.22,2010
5zc5,7.06,2018
4er2,9.3,1991
3tf6,6.4,2011
4lj8,5.82,2014
4i9u,3.86,2013
4y5d,5.92,2015
1h2k,2.92,2002
3s75,6.82,2011
3vf7,9.1,2012
4da5,6.44,2013
6pg3,3.32,2019
3d7z,7.92,2008
1lbk,3.18,2002
2xht,5.96,2010
1gjc,6.35,2002
6dz2,8.85,2019
6fo5,6.72,2018
1ypg,8.0,2006
5ia3,7.34,2016
5fh8,6.77,2016
5z99,6.88,2018
4nbk,3.87,2014
3l4y,7.0,2010
6qr2,5.49,2019
1u1w,5.85,2004
4cwr,8.3,2014
1drv,6.54,1997
3zk6,6.34,2013
3fql,7.15,2009
1oba,2.44,2003
1g48,8.41,2000
1td7,4.37,2004
4ko8,7.15,2013
6dh7,9.88,2018
4b6o,7.0,2012
4zae,8.44,2015
2vh0,8.51,2008
2c3l,5.07,2005
3rv4,2.3,2011
1cps,6.66,1993
5j6a,7.77,2017
1nw5,5.21,2003
1eoc,6.05,2000
6kjd,5.05,2019
3g32,3.71,2009
5fhm,5.09,2016
5ork,3.63,2018
5zkc,8.19,2018
5m28,4.32,2017
1a94,7.85,1999
3dsz,7.77,2009
2fxv,5.35,2006
3hww,7.12,2009
2v3u,3.0,2007
6epz,7.14,2018
5mpk,8.52,2018
3o9d,10.72,2011
5lwd,6.24,2016
4pfu,6.17,2014
5y8y,7.09,2018
5sz7,9.7,2016
4ish,8.72,2013
4r06,6.29,2016
4poh,8.0,2014
5n1s,7.99,2017
1g54,8.82,2000
1o38,6.82,2003
3c39,3.96,2008
3mhw,2.3,2010
5ko1,6.64,2016
6eol,7.43,2018
6a87,3.15,2019
4y0a,2.31,2015
5vsj,4.02,2017
1m2r,6.46,2003
5vb6,6.37,2017
1lag,6.3,1995
4iuo,3.64,2013
2clk,3.79,2007
5mz8,2.31,2017
4jfk,6.44,2013
6qr4,6.23,2019
2vwn,8.0,2009
5etb,4.54,2016
6fgg,4.77,2018
5lne,4.76,2016
3iae,3.89,2010
5h8e,11.2,2016
3b7u,7.74,2008
1pzp,3.31,2004
3kmc,6.4,2009
1ksn,9.4,2002
5nk3,7.42,2017
4fnn,7.57,2012
4h85,5.15,2013
1e2l,4.29,2000
1fm9,9.0,2001
3tmk,6.87,1999
6t1j,4.74,2019
4oct,5.05,2014
3dc3,8.31,2009
5h1v,4.0,2017
2r3w,6.89,2008
1t31,8.64,2005
3juo,5.07,2009
5yhg,6.02,2018
2yfx,8.09,2011
1fh7,5.24,2000
3o7u,7.28,2011
6qz5,6.08,2019
5e13,4.24,2015
3l3m,8.22,2010
1ctu,11.92,1995
1v2l,4.29,2004
6ios,4.1,2019
5a2i,5.06,2015
4nbn,4.36,2013
3re4,7.4,2012
5dgw,11.05,2015
6h29,5.62,2018
4f6u,6.15,2013
5yas,3.26,1999
1yq7,7.09,2005
1d3p,7.39,2000
6j7e,5.04,2019
3e12,5.99,2009
5j1r,4.66,2017
3bvb,5.49,2008
1y6q,11.7,2005
4dff,7.46,2012
2vnp,9.92,2008
3d7k,4.6,2008
6p3v,7.02,2019
5mn1,2.48,2017
5ljq,9.0,2017
1e3v,4.34,2001
2jdu,6.72,2007
1zoh,7.0,2005
2wec,3.96,1998
1pbq,6.27,2003
6e1z,3.82,2019
3fvn,6.77,2010
6oqb,10.3,2019
1fzk,8.4,2001
5mrp,5.52,2017
4iif,5.18,2013
1bn4,9.31,1999
5kax,6.11,2016
5n0d,8.48,2017
3mxe,10.01,2010
3uug,4.51,2012
4cd5,6.71,2014
3owj,6.07,2010
1njc,5.55,1996
3lpi,8.52,2010
1os0,6.03,2003
1dar,4.96,1996
5acy,8.19,2015
3kku,5.7,2010
5v0n,7.17,2017
4z1k,8.33,2015
4isu,3.68,2013
4dst,2.96,2012
4ryd,11.26,2015
6dyr,3.66,2019
6ppy,4.44,2019
2weh,5.95,2009
3t3u,8.6,2012
4ei4,8.74,2012
5oa2,5.01,2018
6gxe,8.05,2019
1yfz,4.35,2005
1zgi,5.34,2005
3tao,5.14,2011
6d1a,4.35,2019
4e70,5.28,2013
4b6p,7.13,2012
5d3x,6.36,2016
5l9o,5.4,2016
1k9s,6.52,2001
5fyx,4.16,2017
6ey8,5.81,2018
2cf8,8.1,2006
4wko,9.47,2015
2ews,6.62,2006
5htl,6.3,2016
1nt1,8.89,2003
6h1u,5.32,2018
3qps,5.6,2011
2avq,4.39,2006
2v3d,3.94,2007
1c1v,7.64,2000
5nlk,7.46,2018
5nw2,6.49,2017
4qem,7.8,2014
3si4,3.88,2012
6eiz,6.22,2018
6ht1,7.11,2018
5mkr,4.77,2017
6qqq,5.17,2019
1o35,5.0,2003
2glp,5.01,2007
6ex1,7.31,2018
6e7u,6.92,2019
1o0n,4.09,2003
3e5u,5.85,2008
3ddg,6.0,2008
4rux,7.92,2015
1bn1,9.34,1999
2tmn,5.89,1989
5k0h,7.09,2016
5ayt,6.77,2016
4w9d,4.99,2014
1pz5,5.4,2003
5tkk,8.28,2018
4qjw,7.8,2015
4o9v,8.0,2014
1msm,10.48,2003
1jvu,5.15,2002
5ih9,8.7,2016
6d55,7.36,2018
5e73,4.64,2015
3sur,4.15,2012
4de0,5.89,2012
4ibc,2.98,2014
3agl,7.8,2010
2zdm,6.41,2008
1hyo,4.07,2001
6ma4,7.35,2018
1oxr,5.19,2004
3k2f,7.2,2009
4ij1,5.4,2013
5fho,6.67,2016
3mam,4.12,2011
2qtt,4.32,2008
5uov,10.6,2017
3ao5,2.23,2011
1hxb,9.92,1997
3pn4,6.85,2011
3ebl,6.3,2008
6dy7,4.18,2019
3dp9,9.68,2009
6jaw,5.66,2019
4jal,4.6,2013
3f17,8.63,2008
5nkh,7.59,2017
5cp9,3.51,2015
5ldp,4.17,2017
6e23,10.0,2019
1ogx,6.09,2003
5sz6,7.0,2016
6c7x,7.19,2018
1ony,6.77,2003
4u43,4.32,2014
1aid,4.82,1997
4ag8,8.96,2012
4aj4,3.89,2012
5ttw,5.96,2017
3o4k,7.62,2010
2fzg,3.38,2006
3cdb,7.02,2008
3nu9,9.05,2010
2o8h,7.6,2007
5anu,9.4,2016
5f2u,8.43,2016
3bxe,5.48,2008
2xn3,5.92,2011
3k1j,6.4,2010
5e3a,5.44,2016
5owl,5.92,2018
6dyz,9.2,2019
6fba,4.7,2018
5ha1,7.19,2016
2nta,4.8,2007
5nk9,6.14,2017
5edd,5.24,2016
6e7t,6.89,2019
6n5x,4.6,2019
6d1i,4.09,2019
2z4o,9.57,2008
4rr6,6.0,2015
2i80,5.4,2006
6faa,6.75,2018
5g2g,6.05,2016
3qx9,4.05,2011
6dzx,5.46,2019
2hhn,7.49,2007
2cle,3.55,2007
4keq,3.82,2014
5nkb,9.12,2017
6ej3,5.93,2018
1izh,7.7,2002
1jak,5.57,2001
3oy0,8.0,2011
1lrh,6.82,2002
3sww,8.4,2011
6got,9.4,2018
2h4n,8.7,1997
1w7g,5.1,2006
6jaq,3.95,2019
5orj,4.77,2018
2rio,4.69,2008
3ime,3.0,2009
4g90,4.51,2012
6mu3,6.15,2018
2o4j,10.1,2007
4cg8,6.96,2014
3m40,6.77,2010
6jof,4.98,2019
1xt8,6.85,2005
4h81,5.12,2013
1tsy,4.96,1996
2arm,7.68,2005
1f0u,7.16,2000
4r59,7.96,2014
3d50,4.77,2008
5l4i,6.59,2016
1koj,6.7,2002
4nja,6.22,2014
4xir,6.94,2015
5dgu,11.35,2015
6hay,7.01,2019
4gj2,8.6,2013
5kcb,6.0,2016
3nuo,9.8,2010
4emr,7.49,2012
1sgu,5.37,2004
3rtf,7.35,2011
1ydk,5.89,2005
3ekv,9.41,2009
2d1o,7.7,2006
4i8w,10.9,2013
5ovp,5.04,2018
5om7,5.74,2018
5jq5,5.63,2017
1mh5,9.21,2003
1f0r,7.66,2000
4lxd,7.23,2013
4kao,6.11,2013
3q1x,5.33,2011
4ge1,6.43,2013
4az5,5.99,2013
2r58,2.0,2007
4ayq,7.33,2013
4nxv,5.42,2013
1b05,7.12,1998
2cc7,8.01,2006
3hmp,5.49,2010
3a1d,4.12,2009
2vvv,8.22,2009
2c97,6.14,2006
1xh4,7.47,2005
1bdq,6.34,1998
5wl0,9.17,2017
5u12,5.07,2017
3vhc,8.89,2012
2wk6,3.32,2009
1w0z,7.68,2008
5mxf,3.59,2017
4x5q,9.0,2015
3cm2,6.47,2008
3s8o,6.85,2011
5th4,2.85,2017
2i4d,11.68,2007
1pxp,6.66,2004
4kow,4.31,2013
5am6,6.73,2015
5dx4,6.86,2016
5lvl,5.9,2016
2wb5,9.13,2009
1v0l,7.55,2004
4u73,5.18,2015
4zbf,7.13,2015
4des,5.85,2012
5ehv,3.08,2016
2pyy,4.6,2008
1bhf,4.38,1998
6ep4,5.35,2017
4tqn,6.11,2015
1sdu,10.07,2004
4lkk,5.92,2013
1b6k,8.74,2000
4css,8.46,2015
6eln,6.05,2018
6ecz,6.57,2018
3juk,4.89,2010
5x62,6.42,2017
4qsv,2.0,2014
3ioc,3.68,2009
6c9v,6.92,2019
5nwi,6.16,2017
4q83,4.19,2015
5ty9,5.21,2017
4qgd,7.43,2014
5ka9,4.41,2017
6g2o,6.77,2019
4k55,5.51,2013
4ht2,6.54,2013
4h3f,9.0,2012
5n34,4.63,2017
4q4r,6.43,2014
4ca8,6.68,2013
5igm,7.38,2016
5f8y,4.24,2016
5l7g,7.8,2016
1v2u,3.37,2004
5i3x,8.1,2016
2ces,7.25,2006
5xo7,6.36,2018
4zme,4.3,2015
2xib,7.26,2010
6qav,8.31,2019
4ks1,8.82,2013
3v2p,6.36,2013
1v2o,4.73,2004
1fiv,6.59,1995
6e1y,7.66,2019
1kui,3.77,2002
4nh7,8.4,2014
2hoc,9.52,2006
4k3n,7.96,2013
6qgh,8.15,2019
5ovr,4.57,2017
1rmz,8.0,2004
5ia1,6.28,2016
3c88,6.8,2008
1qyg,6.85,2003
1h4w,4.66,2002
3cct,7.56,2008
4f39,5.7,2012
4rww,5.85,2014
5t9w,5.59,2017
6rih,3.98,2019
4h7q,5.06,2013
3buf,3.1,2008
6gxb,7.46,2019
5elw,7.85,2016
6czc,4.78,2018
2bz6,7.09,2006
4mhz,6.87,2014
10gs,6.4,1998
5aut,5.17,2015
2b07,6.43,2005
6nco,4.52,2019
3l59,3.7,2010
2psv,7.24,2007
5fls,3.04,2016
5h1u,3.51,2017
1kc7,5.52,2002
5w1e,5.24,2017
3qto,4.13,2012
4azg,7.1,2013
1pkx,6.92,2004
5mge,4.06,2017
2r2w,4.47,2007
5ijr,3.2,2017
5op4,6.71,2017
3pb9,6.58,2011
3ewc,7.7,2009
1e1v,4.92,2001
4azi,7.45,2013
1zog,7.15,2005
2zxd,5.22,2009
5i1q,7.92,2016
3aas,4.51,2010
1b6l,8.3,2000
5ne5,7.41,2017
2xxr,6.55,2011
3kv2,7.32,2009
4pvy,6.71,2015
6udu,9.3,2019
6gon,5.67,2018
6bs3,5.82,2019
6ebe,6.7,2018
3vfa,9.19,2012
2x0y,4.6,2010
2aac,2.22,1997
1qbq,8.3,1999
5lwm,8.87,2016
1eb2,6.01,2002
6ei5,7.42,2018
4dbm,7.62,2012
4tu4,3.76,2014
2avo,8.85,2006
4j47,4.92,2013
2p7z,6.58,2008
2x7t,6.63,2010
5cp5,5.91,2016
6r1d,5.4,2019
6hq7,6.11,2019
3hku,8.3,2009
1hlk,5.0,2001
6o95,8.29,2019
3u8l,8.05,2011
4qpd,7.82,2015
2jdp,6.6,2007
6dq4,4.92,2018
5dfp,7.66,2016
4ehz,8.0,2012
5kat,4.1,2016
1olx,4.33,2003
2nnd,6.06,2007
5evz,6.57,2016
4owv,4.35,2014
2wc3,6.08,2009
5tuz,7.4,2017
2wq5,3.74,2010
1apv,9.0,1994
4gqr,3.96,2012
5c1m,10.8,2015
2yel,7.28,2011
3igp,7.02,2010
1tom,8.3,1997
5ovc,5.96,2018
6hni,4.03,2019
4cj4,3.36,2014
3rlq,7.4,2011
5m77,7.61,2017
2xpk,11.3,2011
4msa,3.3,2014
5ia2,7.72,2016
3c84,7.85,2008
3ejq,8.57,2009
1oar,7.4,2004
3kek,8.36,2010
1ws1,9.55,2005
1gvx,7.22,2002
6ncn,3.05,2019
1bwb,8.42,1998
3veh,4.96,2012
1f4x,5.59,2000
1mmq,7.52,1996
3q7q,5.65,2011
6ghh,6.71,2018
5zaj,7.38,2018
1fcx,7.19,2000
3nyd,3.48,2011
5fut,6.45,2016
1n4k,10.05,2002
5ulp,4.61,2017
5t9z,7.19,2017
3f16,8.23,2008
1pxo,8.7,2004
4dzy,5.62,2013
1f8e,4.82,2001
2hs1,8.48,2006
4deu,5.64,2012
1c5o,3.49,2000
1xff,4.82,2004
6aox,4.82,2018
3kqr,4.43,2010
2nn1,5.82,2007
3p9l,5.3,2011
1wvj,6.73,2005
5n24,8.92,2017
3aid,6.86,1997
2gzl,4.82,2006
4ytc,7.89,2015
3g5k,9.52,2009
5e2s,9.01,2016
5f1x,6.11,2016
6i64,7.31,2019
4nuc,6.04,2014
3ed0,6.35,2009
5i3y,9.4,2016
1n46,10.52,2003
5ost,4.56,2018
5wgp,5.62,2018
4qb3,5.47,2015
2doo,7.17,2006
6chp,10.12,2018
3nyx,7.49,2010
6ior,4.31,2019
5fnt,6.17,2016
5g60,6.52,2017
2xmy,9.96,2010
2v88,4.09,2007
2wky,8.59,2009
2vnt,8.0,2008
2qd6,8.68,2008
6d2o,5.3,2018
1t32,7.42,2005
6b4u,7.68,2017
4z0k,6.34,2015
4r3w,3.0,2014
3dk1,9.74,2009
2qhz,7.28,2008
5ula,7.11,2017
5tuo,6.49,2017
1gi7,4.51,2002
3c2u,2.9,2008
