pdbid,-logKd/Ki,release_year
3elc,2.69,2009
4q4p,6.39,2014
5czm,8.32,2016
3bug,3.18,2008
5jxn,6.41,2016
6dys,4.25,2019
1bhf,4.38,1998
5kr1,9.49,2016
3mz6,7.2,2010
4fk6,9.7,2012
5xmx,7.24,2018
6gxq,7.1,2019
6qr2,5.49,2019
3old,5.9,2011
3hcm,3.3,2010
3rv4,2.3,2011
4fm7,7.24,2012
3ni5,7.55,2011
2wzs,3.85,2009
5hu9,7.62,2016
2ypi,4.82,1991
5jhk,4.64,2017
3r17,6.41,2011
5dus,5.53,2016
2za0,6.64,2008
4y5d,5.92,2015
6qas,7.74,2019
3d83,8.36,2008
1wur,6.66,2005
6dyu,10.26,2019
6cq1,3.66,2019
3sk2,3.61,2011
6qr4,6.23,2019
1o2o,6.36,2003
7upj,8.49,1997
4cpz,7.68,2014
1e4h,8.41,2000
5itp,5.0,2016
4q8x,3.57,2015
2hnx,7.08,2006
3lpl,5.62,2010
2f1g,7.54,2006
2f8g,8.7,2006
3gss,5.82,1997
3f19,7.19,2008
5tuo,6.49,2017
2y5f,8.7,2011
1hpx,11.26,1996
4o9v,8.0,2014
3d1x,8.66,2008
2arm,7.68,2005
4ew2,6.68,2013
1utm,3.01,2004
1qb6,6.06,2000
1ws4,3.0,2005
4fm8,5.97,2012
1igj,10.0,1993
5h1t,3.8,2017
6g36,7.79,2018
2h3e,5.7,2006
1mjj,8.74,2003
3tb6,5.08,2012
3jzj,3.61,2010
4und,8.96,2015
5j8m,6.8,2017
1ii5,6.62,2001
6d55,7.36,2018
4xu2,9.23,2015
1cbx,6.35,1994
3n3j,8.48,2011
4mq6,6.47,2014
4x6m,8.24,2015
2gvj,9.52,2006
6fhk,7.51,2018
5een,8.96,2016
2fxu,8.15,2006
3ibn,7.61,2009
1zdp,5.74,2005
3f5j,4.28,2009
1cny,7.85,1995
6eiq,6.42,2018
6arm,4.97,2018
5mrm,5.03,2017
4re2,4.98,2015
5uxf,7.06,2017
2xxr,6.55,2011
3ucj,6.0,2011
4x5y,8.03,2015
4cjr,3.1,2014
4cs9,2.1,2014
3r6u,4.52,2011
5lvq,4.14,2016
2vqt,6.0,2008
3k4q,5.34,2010
3f33,3.34,2009
1owe,6.2,2003
4h42,3.47,2013
6r1d,5.4,2019
6e7j,9.48,2018
5ula,7.11,2017
3r4n,6.89,2011
1bnq,9.49,1999
6p86,4.7,2019
4v01,8.11,2014
2d1n,8.15,2006
6otg,7.5,2019
1ogd,3.03,2003
5epn,8.66,2016
3f5k,4.62,2009
3djv,4.55,2009
3myq,7.52,2011
2qwd,4.85,1998
6pvz,3.47,2019
6b1k,6.67,2018
3nxq,8.15,2010
2fxv,5.35,2006
6evn,4.71,2018
5meh,6.32,2016
5anu,9.4,2016
1fkg,8.0,1994
1w13,8.7,2008
3djp,4.2,2009
5gof,4.05,2017
3upv,5.3,2012
3ml2,8.05,2011
1zge,7.3,2006
3ggu,9.77,2009
3pn4,6.85,2011
2zwz,7.79,2009
4y3y,2.35,2016
5aml,9.15,2015
1c5x,6.68,2000
5cas,8.85,2015
3uzj,5.55,2012
2gss,4.94,1997
3sfg,6.06,2012
2q8z,5.68,2008
6dz3,8.89,2019
5c2o,4.55,2016
4yha,6.65,2015
3f17,8.63,2008
3dcc,8.96,2009
6g37,7.37,2018
6ayr,8.39,2018
1r0p,8.0,2003
5txy,5.46,2017
6ne5,10.52,2019
5mwh,5.74,2018
3n9r,7.15,2010
3d8w,8.15,2009
4ezz,5.19,2013
3tcg,5.87,2011
3f34,3.16,2009
1d6w,5.96,2000
4rra,4.87,2015
4ahu,2.27,2012
5j41,3.7,2016
4uoh,4.77,2014
6hq7,6.11,2019
1eoc,6.05,2000
1g32,6.11,2001
3d78,7.64,2009
1c5o,3.49,2000
3hkq,5.34,2009
4bqg,6.22,2013
4hbm,7.92,2012
1o2r,5.21,2003
5cqt,6.91,2016
6iht,5.21,2019
1gi1,5.47,2002
1hxb,9.92,1997
3s0e,6.55,2011
2vvc,8.52,2009
3oku,6.36,2011
3fuc,9.72,2009
4qj0,7.32,2015
1g7f,5.47,2001
4unp,3.23,2015
4q6e,6.18,2014
3gy7,4.52,2010
1dmp,9.55,1997
6p87,4.6,2019
6s56,5.1,2019
4l50,6.06,2013
4cg9,6.21,2014
6f1j,4.62,2018
6dj7,8.72,2018
4m7j,6.11,2014
5fhn,5.9,2016
1det,4.3,1996
6efj,3.32,2019
1d7i,3.6,1999
5ew0,6.59,2016
3vhd,9.28,2012
3ffg,9.08,2009
2j27,3.52,2007
1lst,7.85,1994
6dyw,10.44,2019
5mnr,5.46,2017
5g1a,6.57,2017
4hu1,7.54,2013
4wt2,10.42,2014
3u5l,6.19,2011
5c5t,3.13,2015
3ts4,8.72,2012
3ckz,8.72,2008
3ebl,6.3,2008
5xg5,3.48,2017
3rbu,9.43,2012
2q55,8.69,2007
2y80,8.05,2011
5nkg,7.68,2017
1w5y,8.48,2004
4cwo,5.21,2014
5nk4,8.7,2017
5nea,10.3,2017
4nvp,7.57,2014
5ivv,6.35,2016
4ibf,4.43,2014
6t1m,5.21,2019
3f8e,7.23,2009
5nvx,7.05,2017
5cks,5.51,2016
1zgi,5.34,2005
6fo5,6.72,2018
3qx5,4.2,2012
5n0e,8.44,2017
1fm9,9.0,2001
3nht,7.01,2010
6ift,4.68,2019
5i9z,8.05,2016
3vtr,5.57,2013
5fl5,8.19,2015
1vfn,5.6,1997
2bes,4.24,2004
4rvr,6.87,2014
1tjp,4.42,2005
5ny3,7.47,2018
5d48,7.52,2016
6fba,4.7,2018
5nn5,5.47,2017
4x6n,8.82,2015
2v25,5.72,2007
6hqy,6.44,2018
5ltn,5.27,2017
1r1h,8.92,2004
1li3,4.25,2002
3pcn,3.66,1998
2xbp,5.02,2010
5t8o,6.51,2017
5eq1,4.68,2016
6ftz,3.0,2018
5yyf,6.48,2018
4kow,4.31,2013
3g34,2.96,2009
4az5,5.99,2013
4g0q,2.52,2012
5fol,3.67,2016
5d1r,4.84,2015
5y12,6.23,2018
5l7e,6.6,2016
2wc4,5.29,2009
3h30,4.53,2009
6uh0,6.07,2019
3vf7,9.1,2012
2r0h,3.51,2008
4eo6,8.7,2012
3qaa,11.54,2011
5en3,6.21,2016
1utl,2.47,2004
1os0,6.03,2003
1o33,5.74,2003
6quv,3.0,2019
2vwm,7.03,2009
1g7v,6.4,2001
4dy6,4.4,2012
6np2,6.8,2019
1bn4,9.31,1999
3g5k,9.52,2009
4zx3,7.19,2016
5znc,7.52,2019
2b1g,6.64,2006
5fl4,7.0,2015
3arx,5.33,2011
1b3g,6.7,1998
3hub,8.09,2010
2i4u,11.57,2007
5zym,5.77,2019
5ekm,6.32,2016
1px4,3.23,2004
5qay,3.23,2018
3sug,6.21,2012
3pcf,6.05,1998
1ezq,9.05,2000
2gyi,7.0,1995
3exe,6.96,2008
4xk9,9.07,2015
6hgg,5.42,2019
2qtt,4.32,2008
3f78,3.1,2009
4clj,9.15,2014
2pwd,4.4,2007
3wz7,5.74,2015
1b32,7.1,1998
2qpu,3.6,2008
6ej2,7.8,2018
4zt8,4.39,2015
4iie,2.34,2013
3o9e,11.3,2011
1ssq,6.0,2004
4rpn,6.96,2014
3oyw,4.11,2010
4av5,7.21,2012
6gvf,7.55,2019
5llo,9.4,2017
4nra,4.19,2013
2q1q,8.15,2007
3gjw,8.3,2010
1n4k,10.05,2002
1f4e,2.96,2000
1lyx,4.54,2003
2aj8,6.2,2006
5o5a,4.77,2018
8a3h,4.06,2000
5z66,6.69,2019
3n35,3.37,2011
2ayr,9.29,2005
1ajp,2.23,1997
2pqz,5.67,2008
5mn1,2.48,2017
3qgw,5.89,2011
5ikb,8.72,2016
5htz,8.62,2016
4u54,2.06,2015
4o6w,8.52,2014
3c84,7.85,2008
4euo,5.05,2012
6fa4,7.29,2018
3pd9,6.22,2010
2wzf,7.0,2009
2pbw,8.25,2007
1pot,5.49,1996
5ot8,4.2,2017
1lf2,7.52,2002
3wz6,5.96,2015
3hs4,8.0,2009
5amg,8.22,2015
4xo8,8.96,2016
4gq4,7.66,2012
4gj2,8.6,2013
5f2r,4.28,2016
4q9o,5.77,2014
6jav,5.76,2019
4k7o,4.3,2014
1gai,8.0,1996
6mji,7.29,2019
2qtg,5.08,2008
6gxg,5.24,2019
4mul,6.21,2014
4bt4,3.34,2013
2wec,3.96,1998
4mjp,3.88,2013
2f81,10.52,2006
4afg,8.3,2012
5fnc,4.11,2016
3mfw,3.52,2010
5orw,3.1,2017
4abb,4.51,2012
1ie9,10.19,2001
6dai,4.07,2018
3r16,7.3,2011
5fls,3.04,2016
3i4b,8.15,2010
2ra0,7.8,2008
4cwn,5.59,2014
5sz1,8.92,2016
3k8o,11.07,2010
2e2p,4.74,2007
4riv,7.0,2015
2ce9,6.03,2006
6dpx,5.89,2018
3zsq,4.96,2012
6fhq,2.47,2018
5ep7,5.4,2016
1nw4,9.07,2004
1nki,6.7,2004
2hl4,7.64,2007
5o9q,5.21,2018
4bc5,4.6,2012
6jon,4.88,2019
1g48,8.41,2000
3sue,9.08,2012
3a5y,7.96,2010
4fxq,5.77,2012
2qd8,9.07,2008
4n8q,3.42,2014
5j64,6.85,2017
6szp,4.74,2019
2rkg,8.09,2008
4lm0,3.25,2014
3ifl,8.08,2009
5cu4,6.49,2016
2oax,8.65,2007
4zzz,7.06,2015
5i80,7.21,2016
3f68,5.06,2009
2reg,5.64,2008
1mu6,8.38,2004
4io3,6.06,2013
2wq5,3.74,2010
5g4n,4.0,2016
5mgj,4.29,2017
5lwm,8.87,2016
3s0d,7.05,2011
5evb,5.0,2016
6jbe,4.7,2019
3q2j,4.18,2011
6md8,2.38,2019
5exl,8.43,2016
1o5a,6.42,2004
2pvj,8.1,2008
3zpu,8.38,2013
6i14,5.82,2019
5wbo,4.21,2017
4ahr,2.19,2012
6r4k,5.07,2019
5l9g,7.7,2016
1ony,6.77,2003
3ddf,4.66,2008
3ocp,7.57,2011
4uj1,6.52,2016
4r5b,6.73,2014
4qll,3.38,2015
2yi7,8.32,2012
2j79,5.96,2006
3o8p,6.46,2010
5am7,7.19,2015
6mu3,6.15,2018
1fv0,5.93,2002
6hmg,4.94,2018
1usk,6.4,2003
2cer,9.22,2006
3b4f,8.14,2008
1jys,3.52,2002
2pvu,6.31,2008
1w3k,4.3,2004
3qxt,5.22,2011
6pg4,3.59,2019
1j01,6.47,2002
1rtf,3.04,1997
3e12,5.99,2009
4ht2,6.54,2013
3t3c,10.23,2012
6q60,5.71,2019
4u6c,5.0,2015
5mek,5.38,2017
4e67,6.48,2012
4ymq,5.8,2015
5eqp,5.4,2016
3p7i,7.7,2011
2aoe,7.62,2006
3hku,8.3,2009
1jzs,6.6,2001
2baj,8.4,2005
5nzn,3.66,2018
6mh1,5.92,2019
4np3,3.3,2014
6n3x,5.09,2019
5gsa,7.09,2017
4ara,6.05,2012
3d1y,8.22,2008
1w0z,7.68,2008
3s2v,6.8,2011
1ik4,7.41,2001
6fmj,6.12,2018
5u0y,6.08,2017
6o5t,6.5,2019
5fdc,7.46,2016
5ult,10.85,2017
2r23,3.72,2008
4rrg,2.81,2015
4rqv,5.05,2014
4re4,6.87,2015
3ewc,7.7,2009
4xu3,9.5,2015
4km0,6.04,2013
6b59,8.09,2018
5ia0,6.73,2016
5i7x,7.28,2016
6eiz,6.22,2018
4abf,4.62,2012
5zc5,7.06,2018
6g2e,5.01,2019
184l,4.72,1995
4pfu,6.17,2014
6cdl,10.92,2018
5k0h,7.09,2016
6qr9,6.72,2019
5zvw,8.62,2018
1xgi,4.85,2005
4x24,9.78,2015
1l83,3.4,1993
3sv2,4.19,2012
1k6c,7.48,2002
3iph,7.6,2009
2q89,6.3,2008
5wmg,8.21,2018
4ehz,8.0,2012
1ec1,8.92,2002
2h6b,5.39,2006
2o4n,7.82,2006
5gja,5.55,2017
6r1a,4.35,2019
1d4k,9.22,2000
1m4h,9.52,2002
3b50,7.55,2007
2f34,6.89,2006
5ta2,7.96,2017
1ork,8.81,1999
1p1o,5.76,2003
1b5h,6.01,1998
1m1b,4.66,2002
2gh9,6.0,2007
3f37,2.62,2009
1lkk,6.85,1996
5uk8,6.4,2017
5fpk,3.55,2016
1ogg,5.19,2004
6eq8,8.0,2018
2xd9,6.46,2010
5k8s,8.22,2016
5g61,6.4,2017
4m0e,6.22,2013
1j14,4.49,2002
5yfs,4.86,2018
1kui,3.77,2002
5zaj,7.38,2018
6b4l,6.47,2017
2zn7,7.89,2008
3pgu,6.7,2011
5llh,10.17,2017
5tfx,7.22,2017
3dx4,7.12,2009
6nyv,6.51,2019
1kv5,4.22,2002
2wly,6.6,2010
4wko,9.47,2015
1z71,9.18,2005
2e9u,8.1,2008
3mdz,9.1,2010
6dak,5.14,2018
2xda,6.22,2010
6h1u,5.32,2018
3ps1,10.17,2011
1uvt,7.64,1997
2i2c,4.7,2007
1gfy,5.08,2000
1ocq,5.19,2003
1fzm,7.7,2001
6h1d,5.6,2019
4i9u,3.86,2013
3mhc,7.96,2010
5mnn,3.84,2018
4zb8,6.03,2015
6dzx,5.46,2019
3djk,10.59,2008
1k6v,6.92,2002
4rfd,8.05,2015
1ndy,6.17,2003
4zba,5.51,2015
4q46,3.77,2015
5m77,7.61,2017
1kjr,6.06,2005
5fnt,6.17,2016
5amd,8.55,2015
4j22,7.74,2013
5l9l,7.1,2016
4l4z,5.68,2013
4css,8.46,2015
2c80,5.33,2006
6c9s,7.32,2019
4bi6,3.95,2013
5ta4,7.62,2017
5nk7,6.33,2017
4y0a,2.31,2015
2vuk,3.9,2008
3kv2,7.32,2009
4gah,6.1,2012
1fzj,8.1,2001
5om3,4.1,2018
6oja,9.7,2019
2bza,2.8,1999
5eu1,7.81,2016
4xoe,5.0,2016
3kmx,4.82,2010
3su3,9.13,2012
1bwa,8.6,1998
2xm1,5.07,2011
5c2a,8.32,2015
4bck,8.4,2013
2jkp,4.23,2008
5fso,6.09,2017
4u8w,11.24,2014
4cwt,6.75,2014
5llc,9.52,2017
4hdp,7.51,2013
1mes,7.7,1998
3lir,6.92,2010
5fh8,6.77,2016
6py0,6.41,2019
3tk2,4.62,2012
4ljh,4.71,2013
6g7a,6.78,2019
3nuo,9.8,2010
1o5c,5.22,2004
3su1,6.68,2012
1zpa,8.4,2005
3l0v,7.64,2010
2byr,8.55,2005
4l2l,5.7,2014
3m67,6.74,2010
1fhd,6.82,2000
3q6w,7.57,2011
1n5r,5.66,2003
4ua8,6.26,2014
6np5,4.57,2019
5yh8,6.78,2018
4ih3,4.82,2014
5e7n,6.09,2016
4whs,4.12,2014
3d51,4.15,2008
4q19,8.05,2014
1njd,5.57,1996
4pp5,7.74,2014
1tmn,7.3,1989
2qwf,5.67,1998
4gzt,7.77,2012
6hke,7.68,2018
3vf5,9.34,2012
1m2p,6.11,2003
4qfo,4.27,2015
5qa8,3.77,2018
4cp5,3.34,2015
6czb,4.33,2018
3b7u,7.74,2008
6q3q,4.45,2018
1o5g,4.96,2004
1y3v,5.64,2005
6ppy,4.44,2019
6det,8.22,2019
6bbx,6.67,2018
5mod,3.52,2017
1nny,7.66,2003
1bv7,10.3,1998
5jss,6.45,2016
3znr,7.44,2013
6equ,6.38,2017
2pk6,10.89,2007
2vo5,4.89,2008
3d4y,5.7,2008
1vyf,8.05,2004
5umx,5.96,2018
4ezr,5.2,2013
1fzk,8.4,2001
6i18,4.07,2019
1xka,6.88,1999
5anv,9.3,2016
5u11,5.35,2017
4qew,7.07,2014
5yz2,4.95,2018
1ebz,9.4,2002
5ljt,8.92,2017
4ipn,3.39,2013
4rn4,6.94,2015
5mwy,7.0,2018
2qg0,5.72,2008
6u8b,6.37,2019
5oh9,3.86,2018
1moq,3.46,1998
3ta0,3.47,2011
5kad,4.43,2017
2iko,5.45,2006
2zq2,6.56,2009
3kgq,2.3,2010
6ooy,4.66,2019
1z9y,7.19,2006
1n3i,8.89,2003
2a5b,3.93,2006
3w37,5.18,2013
3dnd,4.8,2009
3iub,4.54,2009
6jao,4.86,2019
1sb1,6.89,2004
4r75,7.24,2015
3eft,7.92,2009
1q7a,7.19,2004
2cbj,8.27,2006
3qtv,4.65,2012
5fog,3.67,2016
2cc7,8.01,2006
5epl,7.03,2015
3b92,8.0,2007
1t7d,6.03,2004
3cke,6.1,2008
4djy,8.27,2012
1bju,4.8,1998
2vb8,4.6,2007
1ejn,5.62,2000
3lpk,9.1,2010
4yx4,5.97,2016
1iiq,7.48,2002
6dh7,9.88,2018
5ey0,2.65,2016
5cst,6.96,2015
1lbf,7.85,2002
3pcj,7.22,1998
6r18,4.92,2019
6r9x,2.96,2019
4ipj,4.87,2013
1fkw,5.05,1996
1afk,6.62,1998
3rf5,5.63,2011
4arb,5.89,2012
4j46,5.28,2013
1b6j,7.92,2000
4llp,4.8,2014
2x09,3.76,2010
1lbk,3.18,2002
6udv,10.29,2019
2gzl,4.82,2006
4ghi,7.09,2013
3pd8,6.46,2010
6gwe,7.38,2019
5e3a,5.44,2016
2uwo,8.7,2007
5a81,5.54,2015
5ti0,4.21,2017
3hfb,7.52,2010
6c7q,9.15,2018
3ppm,9.54,2011
6g5u,6.4,2019
5laq,9.2,2018
5evz,6.57,2016
5nk6,6.8,2017
5os5,3.39,2017
4ck3,3.57,2014
4kao,6.11,2013
4u0f,5.92,2014
6nw3,7.66,2019
6gjn,6.22,2018
3alt,2.92,2011
3d7z,7.92,2008
3jy0,8.3,2009
4yk0,3.74,2016
2qta,5.76,2007
5w2s,7.33,2018
6i62,6.8,2019
1b8o,10.64,1999
2zxd,5.22,2009
5zg1,7.72,2019
5l9o,5.4,2016
6n78,9.68,2019
5egm,8.62,2015
5twj,5.25,2017
4m13,6.7,2014
5cxa,8.05,2016
2zz1,4.54,2009
1k6p,7.36,2002
5z5f,2.17,2018
6ugp,6.16,2019
2jds,8.2,2007
2uwd,8.35,2007
3fas,6.77,2008
5j7w,4.89,2016
5mks,4.77,2017
5t7s,4.1,2017
4dst,2.96,2012
3o5n,4.76,2011
1lkl,5.81,1996
5ant,6.36,2016
3mam,4.12,2011
5d2r,5.82,2016
1sqo,7.46,2004
1hi4,4.49,2001
5gs9,5.26,2016
5jhb,6.06,2017
5tcy,7.66,2017
1rmz,8.0,2004
2pu2,4.43,2008
2x4z,8.57,2010
6jap,4.8,2019
1jet,7.25,1997
1cgl,6.87,1995
4io2,6.7,2013
5km9,4.25,2017
5vp9,8.99,2017
1qf2,5.92,1999
5vcw,5.96,2017
3gy2,5.74,2010
3veh,4.96,2012
1a99,5.7,1998
6ajz,4.34,2019
4jne,5.86,2013
1atl,6.28,1995
5vcy,6.57,2017
4azg,7.1,2013
4loi,6.77,2013
3v4t,4.11,2012
4ai5,2.92,2012
3fat,7.64,2008
6fv4,2.92,2018
5d3n,5.04,2016
3i4y,7.05,2010
4i54,6.96,2013
4p5z,7.41,2014
4u73,5.18,2015
4gzw,4.52,2012
2gv6,7.34,2006
6gga,4.85,2019
2jiw,4.59,2007
3owj,6.07,2010
1mmq,7.52,1996
6el5,6.88,2018
3dk1,9.74,2009
3hww,7.12,2009
4iic,4.85,2013
5kat,4.1,2016
5od1,5.96,2018
6d15,4.48,2019
5azf,4.44,2015
2ccc,7.76,2006
1q72,6.85,2003
4q4o,7.46,2014
4f7v,5.38,2012
4cwq,7.06,2014
3eb1,4.79,2009
3rtf,7.35,2011
3vjc,7.72,2012
6d1h,3.72,2019
4ibc,2.98,2014
2tpi,4.31,1982
4xty,9.21,2015
3mzc,6.65,2011
4ajl,3.8,2012
1nhz,6.08,2003
5osl,3.43,2018
4mr3,5.94,2013
5fot,3.17,2016
4bcs,6.99,2013
3lvw,2.67,2010
4kn0,7.4,2013
4ovh,4.85,2014
3gcu,6.78,2009
2j2u,7.33,2006
2wej,6.08,2009
4ibd,3.67,2014
3s45,8.49,2012
3s8n,6.21,2011
3rwp,9.22,2011
1apv,9.0,1994
4h7q,5.06,2013
1kzk,10.39,2002
5vh0,4.52,2018
4gql,9.59,2013
1c5n,4.7,2000
3cs7,10.68,2008
3eax,4.92,2009
5b2d,4.25,2016
1lag,6.3,1995
4b9k,6.17,2012
5kby,8.82,2016
5evd,5.0,2016
2exm,4.11,2005
8cpa,9.15,1994
1p19,4.11,2004
5ei3,4.25,2016
4xu0,9.11,2015
1ypj,7.02,2006
1lke,7.52,2003
6pvv,5.85,2019
4mr6,6.6,2013
5orv,2.89,2017
4lxd,7.23,2013
3v2n,6.1,2013
4jz1,6.7,2014
4xmr,4.07,2015
4pox,5.43,2014
5n0f,6.05,2017
6qlt,4.04,2019
4na9,7.39,2014
6eqx,10.47,2018
5wp5,5.34,2017
3ed0,6.35,2009
4or6,5.31,2015
6d3q,8.47,2019
3b4p,5.4,2008
3k1j,6.4,2010
1sgu,5.37,2004
1ec3,9.04,2002
2pq9,8.11,2008
5er2,6.57,1991
5i9x,7.52,2016
6g35,7.76,2018
2d3z,6.64,2006
4y59,5.24,2015
4qer,7.54,2014
966c,7.64,1999
5edc,7.66,2016
2v3u,3.0,2007
1lgw,4.0,2002
1ql9,5.35,2000
5a6k,5.95,2015
2hzl,6.57,2007
2pcp,8.7,1999
4b8y,8.05,2012
2zkj,5.48,2008
1b46,5.28,1999
6qmj,7.36,2019
1pzi,4.22,2004
5o9o,4.89,2018
5fs5,6.69,2016
2q2a,7.41,2008
3f7g,7.37,2009
2z94,5.85,2007
3ao2,3.77,2011
6hrq,7.09,2018
1if7,10.52,2001
2clh,4.06,2007
5lz5,6.35,2016
6fgg,4.77,2018
3juk,4.89,2010
1pxo,8.7,2004
5o9r,5.39,2018
3k37,8.92,2010
2xyf,8.44,2011
5e2k,8.03,2016
3bpc,4.8,2009
5fnr,4.23,2016
5m25,8.19,2017
1n51,4.85,2003
4tt2,4.66,2014
3bwj,6.5,2009
6eq5,4.74,2018
1tng,2.93,1994
6jfk,4.84,2019
3n0n,7.3,2011
4ha5,7.24,2012
4q87,4.85,2015
6e7r,6.83,2019
1hi5,4.04,2001
3pbb,7.02,2011
2wk6,3.32,2009
2vvv,8.22,2009
6idb,6.4,2019
6g2f,5.17,2019
5eh7,3.48,2016
3vfa,9.19,2012
4q7s,4.42,2015
4qjx,7.28,2015
6csq,6.39,2018
3djx,2.81,2009
1mtr,8.4,1996
3fl5,7.28,2009
3po6,7.06,2011
6qlo,5.06,2019
4jym,5.04,2013
2v95,8.3,2007
3qbc,4.97,2012
1o2n,6.09,2003
6hd6,5.7,2018
4d7b,7.68,2016
4ago,4.81,2012
5lvr,3.6,2016
5b5g,5.25,2017
3k99,7.22,2010
6ecz,6.57,2018
2avo,8.85,2006
2cf9,7.82,2006
1bnt,9.8,1999
5fl6,7.36,2015
4crb,7.57,2015
6maj,7.47,2019
3qdd,8.77,2012
3fvh,6.35,2009
4hdf,8.49,2013
5iwg,6.46,2016
1b1h,7.03,1998
1qy1,6.52,2004
3v2q,6.29,2013
2tmn,5.89,1989
1fkh,8.15,1994
4yho,10.74,2016
2bys,9.52,2005
2p3c,7.62,2007
5btv,3.85,2016
4qdk,5.85,2014
187l,3.37,1995
4pop,8.13,2014
5l30,9.14,2016
3dyo,2.3,2008
1m7y,10.96,2002
4u71,5.22,2015
2wf5,6.0,2009
1bdq,6.34,1998
5lud,3.61,2017
3lgs,4.61,2010
3ivc,4.12,2009
5ota,5.74,2017
4p6c,4.0,2015
3hit,8.19,2009
4o2c,8.0,2014
3ikd,6.75,2009
5x74,8.64,2017
3kqr,4.43,2010
4qnb,6.59,2014
6gjj,3.7,2018
3uz5,7.22,2012
3spf,3.86,2012
6i8y,6.74,2018
4pmm,7.57,2014
4k5p,3.46,2013
4ceb,2.97,2013
3n9s,5.26,2010
4c9x,7.32,2014
2vnt,8.0,2008
3hkt,5.39,2009
6pg3,3.32,2019
5exm,8.2,2016
3lq2,5.22,2010
3s73,8.7,2011
6f9u,5.13,2018
1s5z,3.21,2005
4eb8,9.82,2013
5n9r,5.59,2017
5j3l,4.8,2017
1pdz,3.7,1995
4dzy,5.62,2013
3c2u,2.9,2008
3m1k,5.39,2010
1stc,8.1,1998
4yc0,4.13,2015
5aoj,4.68,2015
5hbn,4.89,2016
2nsj,4.79,2007
4ufk,3.89,2015
1v2j,3.25,2004
5lom,7.13,2016
4m0r,5.21,2014
1f73,2.39,2000
4iuo,3.64,2013
6eln,6.05,2018
1zhy,6.52,2005
4rrf,3.62,2015
2jdm,5.4,2007
2qbs,6.68,2008
2zz2,4.54,2009
4sga,7.3,1991
4ht0,8.0,2013
6ced,5.82,2018
3sxf,8.6,2012
1e1v,4.92,2001
3d0e,8.4,2008
5mme,5.85,2017
4io6,4.82,2013
2xdx,6.46,2010
2ihj,4.59,2007
4iif,5.18,2013
1v7a,8.01,2004
2rkd,2.72,2008
4ngm,10.35,2014
5flq,2.97,2016
4zvi,6.33,2015
3v2p,6.36,2013
5js3,6.73,2016
2py4,6.7,2007
1q5k,7.42,2004
4zv1,5.24,2016
4q7p,4.32,2015
3q71,5.22,2011
1ajx,7.91,1997
4dv8,9.24,2012
4ab9,3.33,2012
5ost,4.56,2018
5d47,7.0,2016
2ves,7.7,2008
4gqq,2.89,2012
2i80,5.4,2006
6ajy,5.28,2019
1pzp,3.31,2004
4g8m,7.89,2012
4umb,4.0,2014
3ivx,5.74,2009
5m28,4.32,2017
3bl1,5.6,2008
2rio,4.69,2008
6j0o,4.92,2019
4dq2,7.52,2012
1dif,10.66,1996
4ynl,4.62,2015
1mue,8.64,2004
5vi6,8.52,2017
2r43,6.0,2008
4k0o,3.0,2013
4qxo,5.51,2014
4fxp,4.09,2012
5jvi,6.51,2016
3i51,7.7,2010
4rux,7.92,2015
2b7d,8.7,2006
1e6q,3.15,2001
4hj2,2.53,2013
4abe,3.4,2012
1a94,7.85,1999
5tcj,7.38,2017
6t1i,5.26,2019
2vfk,3.71,2008
3tmk,6.87,1999
3f1a,7.21,2008
5eis,5.74,2016
5i8g,7.52,2016
6gzm,8.26,2018
4ag8,8.96,2012
5l3a,4.89,2016
5mrb,6.33,2017
3tfu,3.28,2011
5t9u,7.6,2017
1m0b,8.82,2004
6eqw,10.65,2018
185l,3.54,1995
1fcx,7.19,2000
6r11,4.92,2019
6fuh,3.77,2018
3l3l,7.48,2010
3i6o,10.35,2009
1a28,8.29,1998
6hly,7.33,2018
5lvd,2.62,2017
4cst,8.89,2015
6e7u,6.92,2019
5org,8.4,2017
5uov,10.6,2017
4auj,7.74,2013
1nq7,6.8,2003
5kab,4.68,2017
5vc3,7.11,2017
4tte,3.69,2014
1kc7,5.52,2002
2g5u,8.49,2006
2w8w,2.12,2009
1nl9,5.96,2003
2r9x,4.85,2008
6mm2,5.41,2019
4jh0,9.03,2013
1jao,5.92,1996
3hzm,5.52,2010
1g74,6.52,2003
1nhu,5.66,2003
4ibi,4.14,2014
6i17,6.6,2019
3ctt,6.35,2009
6e9a,11.92,2018
6hgi,6.22,2019
1hpv,9.22,1995
6gjl,3.86,2018
4k9y,6.95,2013
4w97,7.1,2014
4bqs,4.21,2013
5ipj,8.89,2016
1wvj,6.73,2005
4bcm,6.91,2013
2yaz,5.14,2011
2v2c,3.41,2008
6bdy,5.69,2018
4qgd,7.43,2014
6mxc,5.56,2019
1rjk,10.0,2004
3o99,10.82,2011
2hu6,3.81,2006
4zo5,9.82,2015
5ndf,5.85,2017
2zfs,6.54,2009
3ouj,6.05,2010
3tfn,6.57,2012
2xhm,6.8,2010
6dh1,10.58,2018
4c1t,7.15,2013
1ppk,7.66,1994
4zgk,5.51,2016
1f0r,7.66,2000
1lrh,6.82,2002
1k4h,5.11,2002
2bak,7.43,2005
2wyj,9.0,2010
4dff,7.46,2012
4luz,4.7,2013
1g35,8.14,2001
1bzy,8.34,1999
1j36,7.74,2003
