pdbid,-logKd/Ki,release_year
5o9p,5.09,2018
5vd0,6.49,2017
4yml,8.35,2015
4uye,8.02,2014
1mjj,8.74,2003
2qwb,2.74,1998
3l3l,7.48,2010
6ugz,7.72,2019
4jh0,9.03,2013
1lkk,6.85,1996
3qwc,4.26,2012
6f20,4.31,2018
4oc3,8.28,2014
6g2r,9.46,2019
1d7j,3.3,1999
5meh,6.32,2016
1v2l,4.29,2004
4m0f,8.77,2013
6ey8,5.81,2018
4lxz,6.74,2013
3p4v,5.1,2011
3fzy,6.74,2009
1i1e,5.03,2001
3s0b,6.49,2011
4xar,6.97,2015
3m40,6.77,2010
4g8v,5.8,2012
2fxu,8.15,2006
4a6b,8.38,2012
3p9m,5.0,2011
2ya6,5.7,2011
5eqe,3.88,2016
1c87,4.2,2000
6j9w,5.13,2019
6ma4,7.35,2018
6csr,6.84,2018
6eqx,10.47,2018
1w4q,5.26,2005
6e7j,9.48,2018
3gta,4.28,2010
5h1v,4.0,2017
5qal,3.46,2018
3mv0,3.85,2011
3k8q,11.28,2010
1a4r,6.66,1999
4er1,6.62,1991
5m25,8.19,2017
2xpk,11.3,2011
5ld8,8.05,2016
3agl,7.8,2010
4qtl,6.92,2015
5dpx,4.46,2017
4rpo,7.64,2014
2bfq,6.89,2005
6q54,6.49,2019
5jsq,4.67,2016
2qta,5.76,2007
3q1x,5.33,2011
4qpl,7.41,2014
5ia4,7.28,2016
5j82,6.0,2017
3fqe,8.3,2009
2iuz,5.55,2006
5mme,5.85,2017
1ydb,8.24,1995
4loy,8.09,2014
3dln,6.6,2008
6r0v,4.96,2019
2w47,4.98,2009
2h15,5.67,2007
6gzd,8.01,2018
4tpw,4.69,2014
1lag,6.3,1995
2yfa,5.07,2012
2i3h,7.4,2006
2weh,5.95,2009
4mr3,5.94,2013
1lnm,8.7,2003
4q83,4.19,2015
185l,3.54,1995
5fso,6.09,2017
5aa9,8.19,2016
5azf,4.44,2015
8a3h,4.06,2000
3hf8,6.51,2010
4i7k,3.04,2013
6ghh,6.71,2018
5fsn,5.77,2016
6hr2,7.0,2019
1t7d,6.03,2004
4xu0,9.11,2015
5zo8,8.2,2018
1w3l,6.28,2004
2qnp,6.41,2008
4epy,3.47,2012
1xgi,4.85,2005
2yay,6.1,2011
1elr,4.96,2000
6n0k,5.07,2019
2qtg,5.08,2008
966c,7.64,1999
6dj5,8.14,2018
4ibg,3.97,2014
3elc,2.69,2009
6eol,7.43,2018
4p6x,7.04,2014
4emf,7.08,2012
4bup,4.95,2013
5b5g,5.25,2017
1ksn,9.4,2002
5xmx,7.24,2018
2avm,5.7,2006
3ml2,8.05,2011
3g35,4.68,2009
6fcj,7.15,2019
5oss,4.55,2018
5l8y,6.4,2018
5cjf,9.59,2015
5cp5,5.91,2016
3cke,6.1,2008
1bnn,10.0,1999
5j3l,4.8,2017
3gy2,5.74,2010
2hs1,8.48,2006
2e2p,4.74,2007
6p83,7.1,2019
4up5,2.6,2014
4kao,6.11,2013
3ery,5.66,2008
4ibe,4.15,2014
5eh5,5.87,2016
3cd5,7.9,2008
1s5z,3.21,2005
6cpa,11.52,1991
1ftm,7.61,2000
1gai,8.0,1996
4hw3,6.49,2013
4e4n,9.05,2012
1x8t,7.8,2005
1x8d,2.21,2005
5o9q,5.21,2018
1lpk,7.55,2003
1m0n,2.22,2002
1hlk,5.0,2001
4yyt,6.38,2016
5upe,8.05,2017
3u81,4.44,2012
1tcx,6.95,1996
5wyx,6.66,2017
3ip5,6.22,2010
3nw3,6.49,2010
6csq,6.39,2018
5fnr,4.23,2016
3fat,7.64,2008
3pn1,6.96,2011
6q4e,3.46,2019
4m2u,8.04,2013
3r4n,6.89,2011
5od1,5.96,2018
3oim,6.74,2011
2v3d,3.94,2007
4o07,7.38,2014
1b9j,5.96,1999
6qge,5.68,2019
2b07,6.43,2005
5nyh,7.73,2018
1d4l,8.77,2000
6mla,4.38,2019
1fch,7.15,2000
4jzi,7.4,2014
3p7i,7.7,2011
2ves,7.7,2008
3cf8,4.9,2008
2dri,6.89,1995
4bcn,7.92,2013
5er1,6.02,1991
5yl2,4.5,2018
5f5z,7.07,2017
4cgi,3.12,2013
5ja0,5.22,2017
4rfd,8.05,2015
1tkb,8.0,1994
5ot8,4.2,2017
4msn,4.03,2014
1fv0,5.93,2002
3nu3,9.82,2010
4q4q,5.79,2014
3mfv,2.52,2010
6c7q,9.15,2018
2vpn,6.72,2008
1d6w,5.96,2000
2j4g,6.6,2007
1b8n,10.52,1999
6fuh,3.77,2018
4e67,6.48,2012
5ka9,4.41,2017
6pg6,3.7,2019
5sz2,8.7,2016
6dl2,7.48,2019
2r3w,6.89,2008
5nya,6.38,2018
1bnt,9.8,1999
3acl,6.22,2010
3w37,5.18,2013
5evb,5.0,2016
6j0g,5.64,2019
1pph,5.92,1994
4cs9,2.1,2014
3c4h,5.7,2008
1f8e,4.82,2001
5fho,6.67,2016
1ec0,8.49,2002
4io7,3.68,2013
4knm,8.0,2013
4ax9,9.57,2012
1e3v,4.34,2001
6qlo,5.06,2019
2bq7,7.05,2006
3eax,4.92,2009
2jjb,7.92,2009
1atr,6.96,1993
5u49,6.14,2017
4q7p,4.32,2015
6i65,6.41,2019
2ihq,8.49,2006
4ddm,2.46,2013
4cc5,4.42,2014
4acc,7.7,2012
4i74,6.72,2013
3p9l,5.3,2011
3jyr,5.54,2010
4g0q,2.52,2012
6idg,6.66,2019
3t0b,4.3,2012
4qlk,3.24,2015
3o5x,5.28,2010
5ork,3.63,2018
1e2l,4.29,2000
4ufl,2.64,2015
4mmp,7.71,2014
2vt3,4.15,2008
1gnm,6.25,1996
4qy3,6.82,2014
3s43,8.6,2012
3zhx,6.68,2013
4uac,6.54,2014
6pve,7.37,2019
3fv3,9.52,2009
3ff3,3.57,2009
3gqz,2.17,2009
5yh8,6.78,2018
3t6b,6.36,2012
4ahu,2.27,2012
5lz5,6.35,2016
4xxh,5.0,2015
1ajn,2.63,1997
3mzc,6.65,2011
4na9,7.39,2014
5khm,8.3,2016
6o5x,7.66,2019
1pyn,5.49,2003
4tln,3.72,1982
5cks,5.51,2016
6py0,6.41,2019
1km3,4.91,2002
5mmg,6.01,2017
3l4v,6.72,2010
3mna,7.39,2011
3n35,3.37,2011
3aau,5.05,2010
6fz4,5.95,2019
1amw,4.54,1998
1ui0,7.06,2003
1ssq,6.0,2004
4dq2,7.52,2012
5fnd,3.49,2016
3ctt,6.35,2009
3qaa,11.54,2011
4i9h,7.17,2013
4oct,5.05,2014
1mu8,9.0,2004
6fnj,6.85,2018
1b4z,5.23,1999
1ejn,5.62,2000
5ost,4.56,2018
3gcp,7.82,2009
4jsa,4.96,2013
4m2v,7.44,2013
5g4m,3.86,2016
6oe1,8.51,2019
5ufp,7.37,2017
5wij,6.31,2018
1iih,2.89,2001
2j94,6.27,2007
5za7,5.87,2018
3gkz,8.0,2009
1o2r,5.21,2003
5nk7,6.33,2017
4lch,10.62,2013
3kdd,8.46,2010
1kug,3.8,2002
1t7j,8.7,2005
4w52,3.76,2015
6gue,8.4,2018
2wk6,3.32,2009
5f62,8.17,2017
1ua4,4.22,2004
4n9a,4.19,2013
6p8a,3.59,2019
1u33,4.6,2004
2i19,7.8,2006
3i4y,7.05,2010
4f6u,6.15,2013
4tkh,5.74,2015
2h3e,5.7,2006
6p89,5.01,2019
4q9y,5.68,2015
3gvb,2.59,2009
5n25,7.78,2017
3t08,3.04,2012
5d24,5.24,2016
6hd6,5.7,2018
5u13,5.41,2017
2p53,7.46,2007
1li3,4.25,2002
5mgf,4.27,2017
3c2o,3.35,2008
1utm,3.01,2004
5f1h,7.85,2016
4tim,2.16,1992
6gjm,3.58,2018
6qr7,7.15,2019
6n79,9.68,2019
4mpn,6.62,2014
4ht2,6.54,2013
3imc,2.96,2009
5vh0,4.52,2018
3cd0,7.57,2008
6fhq,2.47,2018
2c1p,5.4,2006
6gwr,8.1,2018
4hbm,7.92,2012
6qr4,6.23,2019
6s4t,7.95,2019
2wq5,3.74,2010
3nzk,9.27,2011
4qf9,4.43,2015
5ayt,6.77,2016
6g9x,3.92,2019
3f34,3.16,2009
3h5b,10.0,2009
6ic2,6.04,2019
4bak,8.91,2013
6hq7,6.11,2019
3fvl,6.07,2010
3dx3,6.52,2009
2xef,9.84,2010
5irr,5.27,2017
3qtv,4.65,2012
5mqe,5.4,2017
3d0b,6.54,2008
5oku,6.26,2017
3zxz,8.4,2011
3pd9,6.22,2010
6mg5,4.69,2019
5d3p,5.13,2016
2dw7,4.7,2006
6mll,3.62,2019
4mo8,8.0,2013
4i8n,4.46,2012
3ffg,9.08,2009
6n78,9.68,2019
4ayq,7.33,2013
6nfh,7.15,2019
5g61,6.4,2017
2x7u,5.27,2010
5jg1,8.72,2016
1lah,7.52,1995
5m7u,8.1,2017
1q8w,5.24,2003
4azc,5.86,2013
6ggb,5.39,2019
4qgi,3.9,2014
2nmx,5.57,2007
5j8u,6.47,2017
2avq,4.39,2006
1dhi,7.26,1994
1fh9,6.43,2000
6o94,8.74,2019
1ie9,10.19,2001
6dyn,3.19,2019
5ne5,7.41,2017
5u0w,4.24,2017
2olb,5.54,1996
3ekp,8.89,2009
5kh3,4.22,2016
4djx,7.23,2012
5i3y,9.4,2016
3s8l,5.64,2011
3ed0,6.35,2009
2vvs,7.34,2008
6dz3,8.89,2019
2pu2,4.43,2008
2gv7,7.85,2006
5t8o,6.51,2017
1dmp,9.55,1997
6np5,4.57,2019
5lud,3.61,2017
3ohi,4.85,2011
5lso,5.85,2016
6guk,6.15,2018
4bf1,8.62,2014
4qge,9.3,2014
1zpa,8.4,2005
5g4o,4.43,2016
3uzj,5.55,2012
6qpl,7.04,2019
1dy4,4.36,2000
2zfs,6.54,2009
2qd6,8.68,2008
5a5q,4.68,2015
6b59,8.09,2018
1j16,3.84,2002
1jcx,5.15,2002
3c56,7.89,2008
5f2u,8.43,2016
6mqe,11.29,2019
2nsj,4.79,2007
3d7k,4.6,2008
3kjd,8.54,2009
2wuf,4.29,2009
4ury,2.22,2015
3m8u,4.89,2010
3oyq,7.99,2011
3u10,5.44,2011
4pnu,4.89,2014
6ugr,6.27,2019
6mnv,3.37,2019
1xk9,6.85,2005
4iva,7.16,2013
4lm4,3.04,2014
2oxn,7.44,2007
5voj,8.44,2017
1egh,5.7,2000
3ibn,7.61,2009
6uh0,6.07,2019
6n7d,9.52,2019
5umy,6.97,2018
1zvx,9.22,2006
5k03,4.74,2016
2cex,4.7,2006
4q8x,3.57,2015
5ogb,7.47,2018
1x39,9.22,2005
5lsh,3.39,2017
2oiq,5.0,2007
4jss,3.3,2013
3brn,8.7,2008
4aj4,3.89,2012
3tao,5.14,2011
5j86,8.26,2017
4lbu,6.56,2014
6fyz,7.41,2018
5cs3,2.15,2015
4l6t,7.49,2013
1z1h,8.4,2005
5llp,9.24,2017
4ngp,7.96,2014
6n9l,6.7,2019
6nu5,5.15,2019
4ibc,2.98,2014
5j0d,6.87,2016
6g27,3.14,2019
4lm1,3.23,2014
1k4g,5.85,2002
1hi4,4.49,2001
1cps,6.66,1993
4zx3,7.19,2016
2p3a,7.96,2007
5j20,9.14,2017
3vjc,7.72,2012
3r16,7.3,2011
4u43,4.32,2014
6iou,3.73,2019
1oe8,5.52,2003
3nyx,7.49,2010
6bdy,5.69,2018
5bv3,7.17,2015
5vo1,8.15,2017
3si3,4.16,2012
1uz8,4.96,2004
3sw8,4.5,2011
5n1z,8.19,2017
4kxb,4.12,2013
5ive,7.57,2016
4do5,5.83,2012
5vcy,6.57,2017
4a6s,5.2,2012
2zjw,7.7,2009
4a4v,6.54,2012
6ql1,6.48,2019
4qf8,7.51,2014
3hww,7.12,2009
3lpi,8.52,2010
5mwp,7.5,2018
1ppk,7.66,1994
5ovc,5.96,2018
6ift,4.68,2019
4asj,7.55,2012
2wb5,9.13,2009
3i25,8.51,2010
1gj6,7.0,2002
3nht,7.01,2010
2h6t,7.22,2007
1ctu,11.92,1995
1f73,2.39,2000
5lwm,8.87,2016
6exi,5.05,2018
5b5f,5.25,2017
4umc,3.44,2014
4r5t,6.1,2014
2uwo,8.7,2007
1h46,3.57,2003
3pcf,6.05,1998
2c94,6.82,2006
1cet,2.89,1999
5yyf,6.48,2018
3kek,8.36,2010
4ll3,11.57,2014
1qbv,5.39,1999
1wuq,8.27,2005
5ucj,6.36,2018
1wm1,6.3,2004
4d4d,5.96,2015
5hvt,7.26,2016
6r4k,5.07,2019
2qu6,8.52,2007
4nh7,8.4,2014
3sr4,6.54,2011
4ayu,4.73,2013
4yth,8.7,2015
5tkj,8.15,2018
6mqc,8.28,2019
1f8d,3.4,2001
5i2e,6.64,2016
4jyb,6.96,2013
6jay,5.7,2019
2vnt,8.0,2008
6p85,4.99,2019
2hu6,3.81,2006
6g36,7.79,2018
3dcc,8.96,2009
4f1l,5.12,2012
3qps,5.6,2011
3d0e,8.4,2008
6qln,4.66,2019
1efy,8.22,2001
3ebl,6.3,2008
5i9x,7.52,2016
5aan,4.15,2017
6udu,9.3,2019
3pcj,7.22,1998
5cbm,7.77,2015
3v78,5.54,2012
1e6s,3.22,2000
5f2p,4.43,2016
3kqr,4.43,2010
2qpq,6.37,2007
4lhm,3.39,2014
1sld,6.57,1996
4ei4,8.74,2012
3zsy,3.23,2012
6ey9,5.91,2018
1b3f,6.89,1998
6mu3,6.15,2018
4u0f,5.92,2014
4e0x,7.12,2012
4gki,4.46,2012
1qk3,5.15,1999
1lan,7.22,1995
4pv5,6.54,2015
2cf8,8.1,2006
2oxy,6.52,2007
3ts4,8.72,2012
3qt6,5.37,2011
2nt7,6.52,2007
3roc,8.19,2011
5fnt,6.17,2016
3ta1,3.25,2011
5o9r,5.39,2018
5e28,7.91,2016
3s8o,6.85,2011
1xbo,6.04,2004
6qau,7.48,2019
2uy3,3.22,2007
4qfl,5.11,2015
4hu1,7.54,2013
6eq7,7.0,2018
1g7q,6.06,2002
1y3p,4.82,2005
3ikg,7.24,2009
5gs9,5.26,2016
3nex,6.0,2010
4q7w,2.64,2015
5vsj,4.02,2017
6jaw,5.66,2019
1pb8,5.15,2003
3h30,4.53,2009
1drk,6.82,1995
4oc0,6.5,2014
2v2q,4.15,2007
1g30,6.85,2001
3r1v,6.92,2011
5sz4,9.7,2016
3jzj,3.61,2010
4c5d,5.4,2014
4qem,7.8,2014
2xog,3.43,2011
1v2j,3.25,2004
5hi7,7.85,2016
5mg2,7.77,2017
6p3v,7.02,2019
5c8n,7.55,2015
4lm3,2.92,2014
4fxp,4.09,2012
1j14,4.49,2002
3r17,6.41,2011
2d1n,8.15,2006
6g9u,6.43,2018
2j27,3.52,2007
6aox,4.82,2018
4idn,5.24,2013
2o4j,10.1,2007
3muz,3.46,2011
5wa5,6.72,2018
4gj2,8.6,2013
3ao5,2.23,2011
4b3d,2.68,2013
3tt4,8.28,2012
6jav,5.76,2019
4kmz,8.57,2013
4wt2,10.42,2014
3nu4,8.82,2010
6jaq,3.95,2019
4r4o,5.82,2014
5sz0,9.1,2016
5j1x,5.52,2017
5e2k,8.03,2016
6fs0,9.77,2018
6om8,5.16,2019
3gy3,5.63,2010
3ddg,6.0,2008
1eld,6.7,1995
4a7i,8.7,2012
4nbk,3.87,2014
4flp,6.72,2012
4pop,8.13,2014
6hrq,7.09,2018
5d3h,5.1,2016
1n4k,10.05,2002
2f9k,7.07,2006
1pot,5.49,1996
3cyw,7.77,2008
4zw7,4.72,2016
4cga,6.4,2014
1xap,8.7,2004
5zym,5.77,2019
3zc5,7.13,2013
1x8j,6.96,2005
5j6l,7.89,2017
6eqw,10.65,2018
4umb,4.0,2014
4crf,9.3,2015
4ew2,6.68,2013
6ibk,3.29,2019
5wyz,7.68,2017
4ocq,4.61,2014
3q6w,7.57,2011
1o3j,6.77,2003
3u8j,8.51,2011
6mlg,5.05,2019
4ly9,8.15,2013
2haw,4.92,2006
2q64,8.52,2008
4rdn,5.92,2014
4s1g,9.22,2015
1hvh,7.96,1998
4agm,3.98,2012
4poj,8.1,2014
2b7d,8.7,2006
5nw1,6.6,2017
1nvs,7.82,2003
5u4d,6.33,2017
2bz6,7.09,2006
2qci,8.34,2008
5edc,7.66,2016
1xws,8.0,2004
3c2f,2.0,2008
1gvx,7.22,2002
1o5c,5.22,2004
5evz,6.57,2016
4djo,11.52,2012
4fht,6.17,2013
5u14,5.34,2017
3f33,3.34,2009
1txr,7.74,2004
1hmt,5.79,1995
2pgz,5.74,2007
5edl,8.35,2016
2fxv,5.35,2006
6dh6,9.93,2018
4baq,9.01,2013
3gsm,6.48,2009
4qgd,7.43,2014
4do4,7.29,2012
5fdc,7.46,2016
1bp0,5.4,2000
5j6m,8.57,2017
5eek,9.1,2016
1cnx,7.37,1995
3be9,7.62,2008
2uwl,8.4,2007
1jev,6.89,1997
3buf,3.1,2008
6oja,9.7,2019
1nli,3.59,2003
4dkq,6.6,2012
5vd1,6.0,2017
1i9n,8.66,2001
5znc,7.52,2019
5l9l,7.1,2016
3p3t,7.24,2011
2jew,6.69,2007
5nxp,7.99,2018
6pia,4.96,2019
4ndu,2.74,2014
3b7u,7.74,2008
4fai,6.99,2012
7std,10.72,1999
5i9z,8.05,2016
3nim,4.75,2010
3jup,5.58,2009
3u90,4.62,2012
4yhm,9.76,2016
4m7j,6.11,2014
4buq,8.14,2014
1tlp,7.55,1989
5ih9,8.7,2016
4fm7,7.24,2012
6bhv,5.23,2018
6czc,4.78,2018
6rot,6.32,2019
4kwg,6.0,2014
3le9,8.22,2010
3rm4,5.77,2011
6h5x,10.82,2018
5uoo,8.85,2017
5vcz,6.35,2017
6faa,6.75,2018
4b76,4.54,2012
3lea,9.1,2010
6dyy,10.55,2019
1ax0,3.13,1998
6gfs,6.54,2018
2nn1,5.82,2007
1yqj,8.14,2005
3i4b,8.15,2010
5kqy,9.29,2016
1c1u,8.25,2000
5nau,7.52,2018
3wmc,6.51,2014
1kdk,9.05,2002
6ml9,5.3,2019
2qd7,9.1,2008
1dzk,6.1,2000
1li6,3.8,2002
5i3a,5.05,2016
4w97,7.1,2014
3l4w,6.0,2010
1a4w,5.92,1998
1y3n,5.55,2005
3fql,7.15,2009
4ibj,4.33,2014
1ajp,2.23,1997
1w9u,6.09,2004
1msm,10.48,2003
6o95,8.29,2019
6i13,5.12,2019
4h3j,7.05,2012
4c1t,7.15,2013
3o56,9.1,2011
3u93,6.31,2012
4d3h,6.43,2014
2vc9,8.44,2008
5g1z,5.32,2017
3tza,5.5,2011
4rlt,4.96,2015
1qbs,9.47,1997
5vp9,8.99,2017
6det,8.22,2019
4kif,4.84,2014
4q7s,4.42,2015
6faf,6.51,2018
2f2h,5.7,2006
4rpn,6.96,2014
3hp9,4.59,2010
5d25,6.3,2016
1sr7,10.1,2004
1c1v,7.64,2000
2o4n,7.82,2006
5mwh,5.74,2018
2vhj,3.9,2007
2yk1,8.13,2011
2flr,6.1,2007
4rrf,3.62,2015
4en4,5.52,2012
5lli,7.05,2016
2i4u,11.57,2007
5jhk,4.64,2017
1lee,7.74,2002
5etb,4.54,2016
4jfm,5.48,2013
4qjx,7.28,2015
1m0b,8.82,2004
4oeu,7.66,2014
5e2r,7.06,2015
6poi,3.49,2019
6dak,5.14,2018
6qi4,4.37,2019
1xt8,6.85,2005
1b3h,6.21,1998
2c3l,5.07,2005
6idb,6.4,2019
5nki,7.72,2017
3rux,9.28,2011
5tfx,7.22,2017
6e7t,6.89,2019
4lm0,3.25,2014
6t1l,4.77,2019
5msb,7.46,2018
4q90,2.15,2015
3mhl,7.25,2010
3aqt,6.72,2011
3rz5,7.89,2011
1fo0,5.59,2000
5mrm,5.03,2017
3djo,4.39,2009
6eyt,5.72,2018
4ewn,6.7,2012
4zx1,6.14,2015
5h5f,4.43,2017
1rnt,5.19,1987
4yk0,3.74,2016
4dko,6.52,2012
2q88,5.8,2008
4m14,6.7,2014
4qp2,3.03,2015
4cwo,5.21,2014
2qd8,9.07,2008
3old,5.9,2011
4m6u,2.74,2014
6f28,5.67,2018
5ave,5.44,2016
1rpj,6.48,1999
5ef7,9.0,2016
5tcy,7.66,2017
6d5g,6.6,2018
5n0e,8.44,2017
2qw1,3.9,2008
1b8o,10.64,1999
1o3l,6.54,2003
3zq9,6.02,2011
1c1r,7.63,2000
5hz8,6.4,2016
4ufh,6.42,2015
3hkw,8.64,2010
5tbe,8.97,2017
2vwn,8.0,2009
2pou,7.42,2007
3a5y,7.96,2010
4z07,7.99,2016
4bb9,6.0,2013
5nk2,6.74,2017
5gof,4.05,2017
5vyy,6.21,2018
5ji8,4.63,2016
4b5w,3.33,2012
6cjv,5.66,2018
5yj8,3.98,2018
6dys,4.25,2019
3vd4,4.82,2012
3pwm,9.1,2011
1ohr,8.7,1998
5yz2,4.95,2018
5drr,11.46,2016
3hv8,6.98,2009
1qka,5.92,1999
5nxi,6.66,2018
3lvw,2.67,2010
5dqe,3.63,2015
3tmk,6.87,1999
2arm,7.68,2005
1g4o,8.25,2000
4ymx,7.1,2015
1t31,8.64,2005
6ex1,7.31,2018
4qjw,7.8,2015
1o2z,6.11,2003
1ajv,7.72,1997
5dh5,9.64,2016
4ks4,7.14,2013
2bmk,5.62,2006
3ga5,5.49,2009
1c5o,3.49,2000
3ni5,7.55,2011
2cgf,6.41,2006
6arm,4.97,2018
4mdn,6.22,2013
5i3w,9.22,2016
4f7v,5.38,2012
4bt4,3.34,2013
5d47,7.0,2016
4det,5.68,2012
5y13,5.94,2018
4ozj,5.4,2014
6g3q,7.24,2018
3tcg,5.87,2011
6qr1,5.07,2019
5nvx,7.05,2017
2q6f,5.44,2008
5ehq,10.48,2016
1oz0,7.7,2003
4ipn,3.39,2013
3vdb,2.52,2012
5zaj,7.38,2018
3x00,9.08,2015
2hb3,11.35,2006
4ibd,3.67,2014
4km2,5.84,2013
2e7f,6.1,2007
2ha2,4.66,2006
4ovf,4.13,2014
1c5q,6.36,2000
4i54,6.96,2013
4r5b,6.73,2014
5jxq,8.15,2016
3vhk,4.6,2012
1kmy,5.1,2002
3mi3,5.45,2010
4uma,5.41,2014
2gh9,6.0,2007
3f8f,6.63,2008
3oyw,4.11,2010
1a28,8.29,1998
1fh8,6.89,2000
3nuj,9.39,2010
5yqx,6.96,2018
1ceb,6.0,1996
1nny,7.66,2003
4b7r,9.64,2012
4knj,7.95,2013
2psu,7.62,2007
5yjm,7.68,2017
4efs,8.6,2012
4q4o,7.46,2014
4gii,8.74,2013
1w4p,4.74,2005
1b3l,5.89,1998
4re2,4.98,2015
1oxr,5.19,2004
6d50,5.05,2018
6nxz,5.46,2019
3c89,6.07,2008
1erb,8.1,1994
5lvq,4.14,2016
5hz6,7.8,2016
5am6,6.73,2015
6r9x,2.96,2019
1h2t,7.89,2002
5mn1,2.48,2017
3dsz,7.77,2009
4u1b,5.31,2015
3ckb,2.98,2008
1ado,6.0,1997
4fz3,3.73,2013
5fng,2.96,2016
2bvd,6.0,2005
3f18,7.4,2008
4omj,5.26,2015
4ibk,4.3,2014
3tz0,5.04,2012
1y0l,9.0,2005
6d1a,4.35,2019
1szd,4.54,2004
2rd6,8.3,2008
1u0g,6.15,2004
5txy,5.46,2017
5ovx,4.5,2017
5cep,6.84,2015
6if0,6.51,2019
1fhd,6.82,2000
1f5l,5.28,2001
2za0,6.64,2008
3nik,3.45,2010
2qbu,6.19,2008
4o61,4.3,2014
2oc2,8.52,2007
3ryy,7.42,2011
6pid,4.54,2019
5m77,7.61,2017
6mlo,6.1,2019
3fl5,7.28,2009
5n2z,5.31,2017
2wyj,9.0,2010
1rtf,3.04,1997
4bt3,3.12,2013
6fui,4.46,2018
5eqp,5.4,2016
2jdu,6.72,2007
4p5d,5.82,2014
3zi0,7.4,2013
3ahn,7.05,2010
5duw,3.29,2016
5kat,4.1,2016
3ubd,5.54,2012
4f6w,7.52,2013
3fed,7.46,2009
4ab9,3.33,2012
5nka,5.46,2017
3ovn,2.55,2011
5vi6,8.52,2017
4pf5,5.48,2014
5itp,5.0,2016
1cny,7.85,1995
3lzs,10.96,2010
3pd8,6.46,2010
6g29,4.33,2019
1z6s,4.34,2005
2xmy,9.96,2010
3q44,6.31,2011
4q93,4.65,2014
1rnm,3.07,1996
6bbx,6.67,2018
6gjj,3.7,2018
5cj6,8.69,2016
2b1g,6.64,2006
1owe,6.2,2003
3t8v,6.59,2011
4p6w,9.15,2014
5k0m,8.82,2017
4ou3,4.41,2014
3v5p,8.96,2012
2yi7,8.32,2012
3lpp,6.22,2010
6qqw,4.72,2019
5kz0,7.66,2016
6hni,4.03,2019
4g0z,2.21,2012
6hgg,5.42,2019
2gss,4.94,1997
186l,4.85,1995
5dw2,5.84,2016
4k0y,7.82,2013
4r74,8.1,2015
3uj9,4.63,2011
1kzk,10.39,2002
1ws1,9.55,2005
2qwf,5.67,1998
5amg,8.22,2015
2zdk,6.37,2008
2zz2,4.54,2009
2bqv,8.05,2005
6czf,5.8,2018
3lir,6.92,2010
4er2,9.3,1991
1m4h,9.52,2002
3el9,8.4,2009
6dgl,5.52,2019
6rih,3.98,2019
2e2r,8.26,2007
5jgq,4.62,2017
1xug,7.05,1998
4lar,4.68,2013
5sz6,7.0,2016
4cps,8.27,2014
3ewj,6.84,2008
6t1n,5.46,2019
3su1,6.68,2012
1rmz,8.0,2004
1ela,6.36,1994
3su6,6.02,2012
5xvg,8.05,2018
2pov,7.12,2007
3wtl,7.04,2015
2wzm,5.22,2010
5nk3,7.42,2017
6pg5,4.96,2019
3vje,8.01,2012
2uxi,7.3,2007
4ngn,7.55,2014
3hzm,5.52,2010
1b1h,7.03,1998
4oks,4.48,2014
6p88,4.52,2019
6el5,6.88,2018
4ag8,8.96,2012
3l59,3.7,2010
3l3n,8.18,2010
1xd0,7.12,2004
3ok9,11.23,2010
2o4z,6.25,2007
6c9v,6.92,2019
5c2a,8.32,2015
6eqp,5.96,2017
6pge,3.62,2019
3dne,5.22,2009
4uin,7.62,2015
6fmj,6.12,2018
1fm9,9.0,2001
4dkp,5.72,2012
4b33,3.37,2013
1hvr,9.51,1995
5g5z,5.66,2017
2bza,2.8,1999
4dst,2.96,2012
1tni,4.0,1994
1kzn,8.92,2002
5n0f,6.05,2017
3lgs,4.61,2010
1ecv,4.85,2000
2vuk,3.9,2008
3o9d,10.72,2011
2q8m,4.03,2007
5mgj,4.29,2017
4kp8,5.48,2013
4aje,3.68,2012
3d2e,6.42,2008
3qfd,4.17,2011
6jao,4.86,2019
6nzv,10.17,2019
3ime,3.0,2009
5amd,8.55,2015
3zsq,4.96,2012
5hjq,4.72,2016
4b2i,3.0,2013
1jeu,6.82,1997
1q1g,8.57,2004
4fxq,5.77,2012
1vyg,8.0,2004
2w8y,9.09,2009
4i7j,3.32,2013
3p8o,8.72,2011
4ipi,5.32,2013
2a8g,3.69,2006
3m3z,5.73,2011
1k1y,3.22,2003
6dgr,4.91,2019
2ha3,3.03,2006
4djw,6.28,2012
4oak,4.22,2014
1elc,6.66,1994
3ibu,9.15,2009
3r6u,4.52,2011
5j9x,7.77,2017
1pdz,3.7,1995
5obg,7.13,2018
2qmg,9.15,2008
1b57,8.0,2000
5gja,5.55,2017
4few,5.21,2012
4o09,7.7,2014
6ny0,5.4,2019
2xht,5.96,2010
1ecq,3.0,2000
1k1m,7.4,2001
4ezx,5.8,2013
3mfw,3.52,2010
6cdj,11.7,2018
5ljt,8.92,2017
4wkb,11.57,2015
1gyy,3.64,2002
4yes,8.02,2015
6hh3,6.24,2018
1v48,7.8,2004
6dj2,8.12,2018
4rux,7.92,2015
5avf,5.49,2016
3e5u,5.85,2008
3tk2,4.62,2012
4ajl,3.8,2012
4da5,6.44,2013
4cu7,7.59,2014
2vh0,8.51,2008
1ik4,7.41,2001
4iie,2.34,2013
5os7,3.69,2018
6ej3,5.93,2018
