pdbid,-logKd/Ki,release_year
5v79,6.41,2017
1sh9,6.03,2004
1w5x,8.4,2004
3f70,4.85,2009
5dex,7.65,2016
1w3j,6.32,2004
1ado,6.0,1997
2xej,8.87,2010
3ifl,8.08,2009
4je7,6.4,2014
1w3k,4.3,2004
2qpu,3.6,2008
6aox,4.82,2018
6ezq,4.66,2017
1dhi,7.26,1994
5sz0,9.1,2016
6hmg,4.94,2018
3rf5,5.63,2011
5boj,7.0,2015
2x4z,8.57,2010
4iid,5.62,2013
6g14,5.49,2018
1o3i,7.3,2003
4gj3,8.85,2013
4fp1,4.57,2013
3r1v,6.92,2011
2zkj,5.48,2008
3cj5,6.34,2008
5f60,7.37,2017
4djx,7.23,2012
2gz2,5.22,2006
2brm,5.89,2005
4poj,8.1,2014
1ypg,8.0,2006
4hw3,6.49,2013
3rtf,7.35,2011
5t9w,5.59,2017
4jpy,4.43,2013
3iue,5.82,2009
6np2,6.8,2019
4hzm,4.63,2013
4yx4,5.97,2016
3e3c,5.62,2009
5j0d,6.87,2016
2hl4,7.64,2007
5os7,3.69,2018
3hf8,6.51,2010
1n46,10.52,2003
1m0b,8.82,2004
6ud2,10.21,2019
4f7v,5.38,2012
1ec0,8.49,2002
2xj1,7.55,2011
2ewa,7.94,2006
5dqc,7.34,2016
5ufp,7.37,2017
2qu6,8.52,2007
4qgi,3.9,2014
4q87,4.85,2015
1uz4,3.4,2004
4fl2,3.66,2012
5kr2,8.48,2016
2vk2,6.89,2009
1lgt,6.1,2002
3lpl,5.62,2010
6g2b,3.8,2019
6dak,5.14,2018
3sus,4.15,2012
5d0c,5.63,2016
6eij,5.77,2018
1m48,5.09,2002
5d3j,5.24,2016
4asj,7.55,2012
6ooy,4.66,2019
1z1h,8.4,2005
5h9r,6.08,2016
5mks,4.77,2017
6pga,4.54,2019
6cpa,11.52,1991
3dyo,2.3,2008
3ai8,3.81,2011
4f1l,5.12,2012
1hsh,9.42,1996
6css,7.6,2018
2wc4,5.29,2009
4er2,9.3,1991
3mi2,7.77,2010
4auj,7.74,2013
3rv8,4.92,2012
4q8y,2.64,2015
2ceq,7.28,2006
3hvi,8.3,2009
3fv3,9.52,2009
4k7n,3.48,2014
5btx,3.55,2015
2w67,4.96,2009
3c8a,6.18,2008
5nk3,7.42,2017
5fnd,3.49,2016
4iie,2.34,2013
1fkg,8.0,1994
5jox,4.46,2016
6dpz,3.59,2018
4ksy,8.42,2013
4ncn,5.67,2014
1moq,3.46,1998
4yth,8.7,2015
3dbu,8.06,2009
3p17,4.48,2011
3uw4,7.77,2012
2cc7,8.01,2006
5ucj,6.36,2018
1df8,9.7,2000
6e22,8.89,2019
3b2q,4.55,2008
5d3h,5.1,2016
5gj9,4.99,2017
1xk9,6.85,2005
1o3l,6.54,2003
6j0o,4.92,2019
4qfp,4.23,2015
3tif,5.38,2012
5csp,4.24,2016
3hk1,6.17,2009
1jao,5.92,1996
184l,4.72,1995
6msy,7.0,2018
5mrm,5.03,2017
4ha5,7.24,2012
2w9h,6.37,2009
5yhg,6.02,2018
6gj6,4.7,2019
2j62,11.34,2007
2nta,4.8,2007
1t4v,7.68,2005
5l9i,7.0,2016
5jsq,4.67,2016
3iob,3.42,2009
3axz,3.43,2011
5b5f,5.25,2017
1rnt,5.19,1987
5kma,4.71,2017
5mnn,3.84,2018
3si4,3.88,2012
1mue,8.64,2004
5zg0,7.09,2019
6o5u,4.38,2019
4a4q,9.4,2012
5f2r,4.28,2016
6iez,6.52,2019
3qkd,8.38,2011
1tnh,3.37,1994
1y6q,11.7,2005
6hsh,7.55,2018
1b7h,8.02,1998
6glb,6.89,2018
4i3z,4.29,2012
6dgq,5.51,2019
6pg5,4.96,2019
6om8,5.16,2019
3q6z,3.72,2011
3gy2,5.74,2010
3m3z,5.73,2011
6d2o,5.3,2018
4o04,6.16,2014
6eln,6.05,2018
6g6t,7.7,2019
5aml,9.15,2015
4nxv,5.42,2013
3jrx,9.0,2010
1fo0,5.59,2000
1jyq,8.7,2002
1x8d,2.21,2005
4jyb,6.96,2013
4pum,6.73,2014
2f34,6.89,2006
5v82,10.15,2017
4f39,5.7,2012
6c7w,5.47,2018
6d5j,6.34,2018
6hza,9.3,2019
2j94,6.27,2007
4ovg,3.69,2014
4q81,3.02,2015
5nlk,7.46,2018
5zo8,8.2,2018
3d9z,8.7,2009
5caq,8.57,2015
3slz,6.99,2011
3std,11.11,1999
3eko,6.7,2008
1sdt,9.27,2004
1qbt,10.62,1997
1rql,2.75,2004
4p58,4.6,2014
6p3t,7.32,2019
2wf5,6.0,2009
5wal,8.77,2017
1b40,7.28,1999
1gj6,7.0,2002
1iiq,7.48,2002
2e94,8.0,2007
1siv,8.08,1994
1zs0,6.15,2006
5zg3,7.21,2019
2i4v,11.2,2007
3djo,4.39,2009
3o75,6.68,2011
1q54,5.85,2003
2qd6,8.68,2008
4jh0,9.03,2013
2tpi,4.31,1982
3ip6,6.6,2010
1fao,7.37,2000
5u4b,5.74,2017
3wha,9.32,2014
5nk6,6.8,2017
3d1z,8.8,2008
6cwn,6.65,2018
5u49,6.14,2017
3ddf,4.66,2008
4kow,4.31,2013
3n4b,7.02,2011
1a4w,5.92,1998
4lm3,2.92,2014
3hb4,9.05,2009
6qqu,5.3,2019
5u14,5.34,2017
6t1m,5.21,2019
5uc4,6.46,2018
6e9a,11.92,2018
5voj,8.44,2017
5u0w,4.24,2017
1fzq,7.62,2000
2ewb,6.1,2006
6r1d,5.4,2019
3s54,9.64,2012
5jss,6.45,2016
3cke,6.1,2008
2pou,7.42,2007
3nhi,8.43,2010
2hoc,9.52,2006
5ct2,2.92,2015
5dgu,11.35,2015
3a1d,4.12,2009
4owv,4.35,2014
2jkh,8.05,2009
3ljg,7.73,2010
4q09,8.17,2015
4cd0,9.7,2014
5qtt,8.47,2019
5nxo,8.31,2018
1b6k,8.74,2000
3c89,6.07,2008
1mh5,9.21,2003
3mi3,5.45,2010
6e6m,5.75,2019
1k21,8.38,2002
2xye,8.34,2011
5c1m,10.8,2015
2uxz,8.48,2008
2uy4,4.68,2007
3fzy,6.74,2009
3ipu,7.32,2010
4c5d,5.4,2014
5orj,4.77,2018
4ufi,6.2,2015
2y7x,8.89,2011
6g2m,7.82,2018
5f0f,6.0,2016
1ax0,3.13,1998
2i4x,11.72,2007
5vd3,5.55,2017
5fl5,8.19,2015
4mo8,8.0,2013
2qi3,10.2,2008
3gss,5.82,1997
3le9,8.22,2010
5obg,7.13,2018
1g48,8.41,2000
1ejn,5.62,2000
4tim,2.16,1992
3rbu,9.43,2012
4rfc,8.24,2015
2wr8,5.44,2009
6mxc,5.56,2019
3td4,5.66,2011
4g0y,2.3,2012
2cht,5.52,1994
1o0f,5.3,2003
3rm9,4.77,2011
3da9,5.51,2009
2weh,5.95,2009
4qf9,4.43,2015
5fhn,5.9,2016
1g32,6.11,2001
5tmp,7.47,1998
4n9c,3.9,2014
3mhl,7.25,2010
2w08,3.42,2009
3eeb,5.89,2008
4fys,4.82,2012
4dhl,4.48,2012
5qay,3.23,2018
5ect,5.28,2016
6qlo,5.06,2019
5i1q,7.92,2016
2qi1,7.3,2008
1l8g,6.22,2002
3rlq,7.4,2011
1o2r,5.21,2003
4nyf,7.31,2014
3f68,5.06,2009
6udv,10.29,2019
3vw2,4.75,2013
1x39,9.22,2005
3u8l,8.05,2011
5v0n,7.17,2017
1jeu,6.82,1997
6dj1,10.51,2018
3rlb,9.92,2011
2o0u,5.49,2007
1rp7,8.52,2004
1pyn,5.49,2003
2pv1,7.14,2007
4ase,11.0,2012
2hzy,7.39,2006
2vxn,5.0,2009
5jop,9.41,2017
3nim,4.75,2010
3iae,3.89,2010
3ryv,7.07,2011
6euc,3.77,2018
6n3v,5.61,2019
4mhz,6.87,2014
3lgs,4.61,2010
2cen,8.3,2007
6eiz,6.22,2018
5u0f,5.47,2017
6efj,3.32,2019
6guk,6.15,2018
6np4,4.44,2019
4gr8,7.83,2013
3dnd,4.8,2009
4ykj,4.43,2015
6t1i,5.26,2019
5chk,5.39,2016
1c88,5.29,2000
2jiw,4.59,2007
2q6f,5.44,2008
2pyn,7.57,2008
3d52,3.28,2008
4n6z,7.8,2013
3k02,5.0,2010
1dif,10.66,1996
4abf,4.62,2012
5cp5,5.91,2016
1bnn,10.0,1999
1td7,4.37,2004
3ikg,7.24,2009
4buq,8.14,2014
1xpz,7.08,2005
5ja0,5.22,2017
4ly1,7.26,2013
4kxn,6.1,2014
3k4d,5.11,2010
4bi7,4.58,2013
4qpl,7.41,2014
5i2f,6.49,2016
3ug2,8.25,2012
1xgi,4.85,2005
3lpp,6.22,2010
5tkj,8.15,2018
2wk6,3.32,2009
4x8v,6.89,2015
6f90,6.0,2018
4b6p,7.13,2012
5n1z,8.19,2017
3ts4,8.72,2012
3cd0,7.57,2008
5oqu,3.61,2018
3n7o,7.14,2010
2vpn,6.72,2008
1efy,8.22,2001
1pb9,3.62,2003
4cws,7.92,2014
5vcw,5.96,2017
1v2k,6.19,2004
3o9a,10.7,2011
5i88,6.6,2016
4b3d,2.68,2013
6eir,6.24,2018
2py4,6.7,2007
5hz5,7.07,2017
2yxj,9.3,2007
4nbl,6.33,2014
4x5y,8.03,2015
3b7i,5.82,2007
6bdy,5.69,2018
3d6o,4.11,2009
2v2c,3.41,2008
4pvx,6.76,2015
2r0z,5.47,2007
5y12,6.23,2018
4io3,6.06,2013
6eqv,6.62,2018
2o4k,10.46,2006
2boj,5.77,2006
1zc9,3.22,2006
6eqp,5.96,2017
1lah,7.52,1995
6r1w,5.3,2019
3ewj,6.84,2008
5eq1,4.68,2016
4zw6,5.72,2016
3c52,7.3,2008
1j4r,7.72,2001
2uy5,5.49,2007
5y8y,7.09,2018
2wb5,9.13,2009
4zgk,5.51,2016
5o9y,5.34,2018
3nu5,8.35,2010
1hk4,5.31,2003
3t08,3.04,2012
1b3f,6.89,1998
2exm,4.11,2005
3old,5.9,2011
5fdi,7.73,2016
3ppm,9.54,2011
6upj,6.32,1997
4a6s,5.2,2012
4ad2,6.2,2012
6h36,9.35,2018
3hmo,7.52,2010
1nje,3.8,1996
3sue,9.08,2012
2bmk,5.62,2006
4zei,5.88,2015
2qtn,3.42,2008
6gla,7.57,2018
6arn,5.19,2018
4j7e,4.85,2013
4qpd,7.82,2015
3zcl,8.0,2013
5ov8,4.74,2018
1mrs,3.96,2003
3arw,6.15,2011
4q6d,7.36,2014
6hk3,7.5,2019
2jew,6.69,2007
2qbu,6.19,2008
3d6p,3.75,2009
1f8c,7.4,2001
2p7z,6.58,2008
6j1l,6.42,2019
6d1k,3.13,2019
4gny,4.22,2013
5o9p,5.09,2018
1c5n,4.7,2000
5d2r,5.82,2016
3vje,8.01,2012
6gjw,4.96,2019
2oxn,7.44,2007
5i3y,9.4,2016
4ymb,6.21,2015
3oy8,3.66,2010
2y7z,8.7,2011
3hub,8.09,2010
3p3s,7.59,2011
4ty6,7.52,2014
4q4o,7.46,2014
2hnx,7.08,2006
2jkp,4.23,2008
4ual,8.4,2014
2ojg,5.64,2007
2g94,9.52,2006
1y3v,5.64,2005
1yej,7.46,1999
4zl4,7.86,2015
2vk6,5.3,2008
6n3w,5.81,2019
4h42,3.47,2013
1kzk,10.39,2002
1wn6,4.68,2005
1ivp,7.52,1993
5ndf,5.85,2017
3ohi,4.85,2011
4re4,6.87,2015
2f2h,5.7,2006
4b1j,7.3,2012
3h30,4.53,2009
4abd,4.4,2012
2jfz,5.24,2007
1xap,8.7,2004
6n0k,5.07,2019
2i4u,11.57,2007
4dmw,4.94,2012
1oif,7.72,2003
3k97,8.0,2010
3fvl,6.07,2010
1bm7,7.52,1998
4o97,8.52,2014
1vyf,8.05,2004
5egm,8.62,2015
3zln,8.47,2013
2xbx,7.82,2010
4ag8,8.96,2012
4np2,2.26,2014
4q83,4.19,2015
2cf9,7.82,2006
3ery,5.66,2008
6pi6,5.66,2019
6hhr,7.01,2019
5fe6,2.16,2016
1afk,6.62,1998
3nxq,8.15,2010
2i80,5.4,2006
1mrx,7.26,2003
5ne5,7.41,2017
1o36,5.96,2003
5izf,9.74,2016
1hvs,10.3,1995
3qqa,5.82,2011
3ibn,7.61,2009
5j86,8.26,2017
6qgh,8.15,2019
6cks,7.82,2018
3l3l,7.48,2010
2j4i,9.0,2006
4fcq,7.0,2012
3st5,11.3,2011
4u5n,2.48,2015
3m40,6.77,2010
5g60,6.52,2017
3ubd,5.54,2012
5amd,8.55,2015
2q8h,3.0,2007
6pg3,3.32,2019
4avi,7.63,2012
1syh,6.41,2005
6r4k,5.07,2019
3gjw,8.3,2010
3gi6,11.22,2010
2q5k,11.3,2007
3v3q,6.6,2012
3o56,9.1,2011
1ajq,4.31,1997
1ppk,7.66,1994
2oag,8.47,2007
3hzk,6.7,2010
3gtc,2.35,2009
5g1z,5.32,2017
3sur,4.15,2012
1qf2,5.92,1999
6s57,5.1,2019
2v58,9.09,2009
1v1j,4.82,2005
5fot,3.17,2016
4jpx,5.15,2013
1g30,6.85,2001
3q71,5.22,2011
1i5r,8.52,2003
6eq2,5.89,2018
1ohr,8.7,1998
2afw,4.77,2005
5cas,8.85,2015
6i17,6.6,2019
6qe0,4.6,2019
5upj,7.12,1997
2ypo,4.68,2013
4dst,2.96,2012
2wm0,4.52,2010
1gyy,3.64,2002
6ma4,7.35,2018
2hzl,6.57,2007
3wz7,5.74,2015
4mhy,6.47,2014
4ibk,4.3,2014
4mmm,3.82,2014
5ta2,7.96,2017
4isu,3.68,2013
6jap,4.8,2019
5kej,5.11,2017
3u8j,8.51,2011
2i6b,7.17,2007
1m4h,9.52,2002
3m8u,4.89,2010
3ouj,6.05,2010
5j2x,7.74,2017
2zft,6.52,2009
1n1m,5.7,2002
6hd6,5.7,2018
3aas,4.51,2010
3ekp,8.89,2009
6b96,7.84,2017
2cli,4.3,2007
5nw2,6.49,2017
6ey9,5.91,2018
4br3,5.72,2013
1ebw,9.05,2002
1hvk,10.96,1994
1qk3,5.15,1999
5jxn,6.41,2016
3g32,3.71,2009
2iko,5.45,2006
4kn0,7.4,2013
4yha,6.65,2015
3r17,6.41,2011
5f1v,6.85,2016
3agl,7.8,2010
2rkf,9.08,2008
1wur,6.66,2005
1oz0,7.7,2003
4qlk,3.24,2015
2jdp,6.6,2007
1ctt,4.52,1995
4jne,5.86,2013
3su2,7.35,2012
4r3w,3.0,2014
2erz,5.66,2005
1hpx,11.26,1996
6g5u,6.4,2019
5alb,10.71,2015
3lk8,7.71,2010
6s4n,6.79,2019
6qas,7.74,2019
6elp,6.63,2018
3r5t,8.58,2012
3pe1,9.65,2011
4isi,8.14,2013
4ibi,4.14,2014
1sdu,10.07,2004
2pcp,8.7,1999
6g2e,5.01,2019
5mo8,5.79,2017
3juk,4.89,2010
1nhz,6.08,2003
5l2s,7.08,2016
6qr7,7.15,2019
2vt3,4.15,2008
1usn,7.74,1998
3bkl,6.17,2008
4ca8,6.68,2013
5edc,7.66,2016
4ygf,7.68,2015
6guc,7.6,2018
1np0,3.57,2003
6ml9,5.3,2019
6o0p,9.96,2019
4ish,8.72,2013
6cwh,7.54,2018
4p5z,7.41,2014
6mjf,5.16,2018
6ge7,6.06,2018
4whs,4.12,2014
2oxy,6.52,2007
3gba,9.07,2009
5otz,5.19,2018
5mro,5.7,2017
1kc7,5.52,2002
5mmg,6.01,2017
4kfq,8.23,2013
6czc,4.78,2018
2aqu,9.32,2006
6p86,4.7,2019
3nu3,9.82,2010
3dzt,7.22,2009
1utl,2.47,2004
6gxb,7.46,2019
2xxt,8.05,2011
2ovv,7.92,2007
6exj,4.33,2018
4ezz,5.19,2013
1w5y,8.48,2004
2bo4,4.61,2005
5d6j,4.44,2016
1jsv,5.7,2001
5tkk,8.28,2018
1zp8,8.77,2005
5wgp,5.62,2018
2dw7,4.7,2006
1bzj,4.66,1999
3p9l,5.3,2011
3b66,8.6,2008
1nki,6.7,2004
4lrr,5.22,2013
4tjz,5.97,2015
4ad3,4.62,2012
4c6u,4.59,2013
4q3u,6.44,2014
3i73,5.49,2010
3djv,4.55,2009
2cer,9.22,2006
5lom,7.13,2016
1nw4,9.07,2004
5m7u,8.1,2017
1kpm,5.8,2002
1ppl,8.55,1993
1a28,8.29,1998
4rvr,6.87,2014
4hj2,2.53,2013
1ql7,5.0,2000
4i8z,11.05,2013
1egh,5.7,2000
3ozr,5.15,2011
4ei4,8.74,2012
1sqt,6.2,2004
5i3v,7.8,2016
1e3v,4.34,2001
3d4y,5.7,2008
4kmz,8.57,2013
6kjd,5.05,2019
5cqt,6.91,2016
4u71,5.22,2015
6i14,5.82,2019
4gg7,8.2,2012
1j17,5.22,2002
5kbe,6.34,2016
4b3b,3.6,2013
1fiv,6.59,1995
1wm1,6.3,2004
6hgj,4.38,2019
4hpi,4.85,2013
5hbn,4.89,2016
6dyv,10.59,2019
4x3k,4.56,2015
5hi7,7.85,2016
1m5w,4.27,2003
5j9x,7.77,2017
1b3g,6.7,1998
2ca8,4.66,2006
4j22,7.74,2013
3hkw,8.64,2010
5d3c,10.4,2016
4ayp,6.12,2013
1tcx,6.95,1996
2cbj,8.27,2006
1odi,4.21,2003
3zze,8.89,2011
2cbz,3.93,2006
4d8z,6.29,2012
3ok9,11.23,2010
2f1g,7.54,2006
1c70,10.3,2000
2jh0,8.7,2007
5jxq,8.15,2016
1t7j,8.7,2005
5od1,5.96,2018
5ey4,3.12,2016
5om7,5.74,2018
1v2j,3.25,2004
5ia1,6.28,2016
4umc,3.44,2014
3b3s,2.55,2007
3f37,2.62,2009
2f8g,8.7,2006
2wyf,4.43,2010
2zdk,6.37,2008
6eqx,10.47,2018
1msm,10.48,2003
6u6w,5.33,2019
3t0x,8.0,2012
4in9,4.97,2013
3b67,8.85,2008
3ctt,6.35,2009
3hkn,5.35,2009
3dx4,7.12,2009
4m8e,7.89,2014
1b55,7.4,1999
5igm,7.38,2016
2bpv,7.67,1999
3rv4,2.3,2011
5fho,6.67,2016
2v57,7.1,2009
3d50,4.77,2008
5nau,7.52,2018
2j95,8.4,2007
3w9k,6.32,2013
5n1r,7.95,2017
4q90,2.15,2015
3zxz,8.4,2011
4gzt,7.77,2012
3a9i,4.15,2009
6p9e,7.17,2019
3cj2,4.85,2008
4iic,4.85,2013
5vi6,8.52,2017
5khm,8.3,2016
5mkr,4.77,2017
3w9r,6.18,2014
1j01,6.47,2002
3k4q,5.34,2010
3w5n,3.87,2013
2uyn,2.7,2007
2vj8,8.7,2008
3f6g,4.72,2009
5aol,2.32,2015
6pg9,4.92,2019
3d2e,6.42,2008
1fki,7.0,1994
4z83,7.4,2015
4z0k,6.34,2015
5d45,6.92,2016
4wov,7.14,2015
6hgg,5.42,2019
5hu9,7.62,2016
1ghw,4.2,2002
4e1k,6.3,2013
3veh,4.96,2012
5cso,6.03,2015
3nex,6.0,2010
5t8o,6.51,2017
3hkq,5.34,2009
5llc,9.52,2017
1h2t,7.89,2002
1i9p,8.41,2001
1ogg,5.19,2004
1hlk,5.0,2001
3suv,4.55,2012
4b76,4.54,2012
6jao,4.86,2019
6otg,7.5,2019
2vh0,8.51,2008
1n4k,10.05,2002
3fh7,7.6,2010
3l59,3.7,2010
6pu3,5.23,2019
3s78,6.47,2011
4ryd,11.26,2015
6qmj,7.36,2019
3f5j,4.28,2009
6q3q,4.45,2018
1t32,7.42,2005
5d1r,4.84,2015
4lko,8.22,2013
5zaj,7.38,2018
4jz1,6.7,2014
2fu8,4.7,2007
2c3l,5.07,2005
1ftm,7.61,2000
5ivy,6.44,2016
3fhb,5.7,2009
3oaf,8.8,2011
3u6i,9.0,2012
1hee,5.34,2001
3lxk,9.8,2010
4r59,7.96,2014
6s56,5.1,2019
1nw7,5.09,2003
1bwa,8.6,1998
4ymg,4.68,2015
4y5d,5.92,2015
1b5h,6.01,1998
4xya,5.86,2015
1ogx,6.09,2003
2i4z,5.7,2007
2d1o,7.7,2006
2j7b,6.62,2006
6pge,3.62,2019
4q93,4.65,2014
5yum,3.65,2018
5vo1,8.15,2017
3uod,7.31,2012
6cn5,7.7,2018
5eqy,8.0,2016
6hzy,3.92,2019
4i5c,8.82,2013
2q64,8.52,2008
6pgc,5.35,2019
3qx9,4.05,2011
3rz1,8.74,2011
4j45,5.77,2013
4b32,3.34,2013
4aj4,3.89,2012
1u33,4.6,2004
5m9w,2.24,2017
6fo5,6.72,2018
3iub,4.54,2009
2x7t,6.63,2010
2xde,5.47,2010
1o2j,6.92,2003
4r5b,6.73,2014
4r4t,6.26,2014
5th4,2.85,2017
3sut,7.85,2012
2nsl,4.68,2007
1tom,8.3,1997
4cr5,4.15,2015
6c9s,7.32,2019
2v54,4.6,2008
1uwu,5.98,2004
4o09,7.7,2014
6orr,9.3,2019
2jjb,7.92,2009
4hy1,8.7,2013
4ufh,6.42,2015
3vdb,2.52,2012
4crl,9.71,2015
6csp,8.52,2018
6ayq,8.19,2018
1bju,4.8,1998
5fs5,6.69,2016
4heg,8.92,2013
5fto,8.21,2016
6dh7,9.88,2018
6fv4,2.92,2018
3dk1,9.74,2009
2f9k,7.07,2006
1bma,4.59,1995
5kh3,4.22,2016
2hkf,6.38,2007
6j7e,5.04,2019
3pce,2.0,1998
1g74,6.52,2003
5ia3,7.34,2016
2ihq,8.49,2006
3ps1,10.17,2011
1w5w,8.8,2004
4cjq,3.59,2014
3f15,8.1,2008
5fso,6.09,2017
1fzm,7.7,2001
4g95,7.61,2014
3uw5,7.85,2012
1px4,3.23,2004
1m83,3.4,2002
6qe5,5.12,2019
1b5i,7.05,1999
1nvs,7.82,2003
6d1a,4.35,2019
2w8y,9.09,2009
5b25,10.24,2016
1jcx,5.15,2002
1e3g,9.0,2001
1nq7,6.8,2003
1olx,4.33,2003
5yas,3.26,1999
2hmv,7.7,2006
1f0t,6.0,2000
1ta6,9.13,2004
3t5u,7.59,2012
4q4q,5.79,2014
6as8,7.05,2018
1olu,4.41,2003
5zvw,8.62,2018
1usk,6.4,2003
4ufj,4.28,2015
4xu2,9.23,2015
4c1y,3.6,2014
6ift,4.68,2019
4efs,8.6,2012
5yqx,6.96,2018
3tf6,6.4,2011
1uz1,6.89,2004
2x6x,3.68,2011
1xug,7.05,1998
2bvs,4.1,2006
4rrg,2.81,2015
4xas,6.59,2015
2xc0,6.72,2010
3dc3,8.31,2009
6o5t,6.5,2019
5fol,3.67,2016
6g2l,7.17,2018
2qdt,5.19,2007
3t70,6.3,2012
4wop,4.76,2015
6nco,4.52,2019
3nee,5.34,2010
3vjc,7.72,2012
1i7z,6.4,2001
6fh3,3.07,2019
6hay,7.01,2019
1o5a,6.42,2004
1y0l,9.0,2005
3su6,6.02,2012
3k99,7.22,2010
4nuc,6.04,2014
2e9u,8.1,2008
5laq,9.2,2018
2vo5,4.89,2008
3l4z,6.72,2010
3hig,7.89,2009
1v2r,3.55,2004
1fjs,9.96,2000
3vtr,5.57,2013
6o0o,7.44,2019
6d1g,4.47,2019
5lli,7.05,2016
2ydt,5.52,2011
4loh,6.96,2013
3tkw,5.27,2012
1sqo,7.46,2004
1lhu,8.83,2002
3p3g,9.74,2011
4zv2,2.93,2016
1y1z,3.08,2005
5yhe,6.69,2018
5tbm,7.31,2016
6d1b,3.91,2019
5hcv,8.7,2016
4o0a,6.72,2014
4b7r,9.64,2012
3b26,6.64,2011
4azc,5.86,2013
4nxu,5.54,2013
6n5x,4.6,2019
5l4i,6.59,2016
4cpr,7.46,2014
5t9u,7.6,2017
3bug,3.18,2008
5jzi,4.8,2017
2ha3,3.03,2006
5j7q,4.58,2016
4msa,3.3,2014
5wbo,4.21,2017
6h29,5.62,2018
4q4p,6.39,2014
5os5,3.39,2017
3r24,5.25,2011
1pro,11.3,1996
5oei,5.8,2017
3b50,7.55,2007
4rux,7.92,2015
6g34,8.24,2018
2xog,3.43,2011
4p6x,7.04,2014
2pyy,4.6,2008
1uw6,7.34,2004
6r8o,8.22,2019
2boh,8.52,2006
5nkd,7.59,2017
4z1k,8.33,2015
6rfn,6.7,2019
3kdd,8.46,2010
4i7j,3.32,2013
3t83,6.98,2011
3ozg,9.19,2011
2xhm,6.8,2010
1ikt,3.4,2001
1qk4,4.21,1999
6pg7,4.66,2019
2hhn,7.49,2007
4poh,8.0,2014
2qwe,7.48,1998
3qgw,5.89,2011
3ffp,7.14,2009
3g35,4.68,2009
4rdn,5.92,2014
3tz0,5.04,2012
4gr3,7.81,2013
6e1y,7.66,2019
4c2v,9.0,2014
3gk1,4.1,2009
5kqx,8.44,2016
1k6c,7.48,2002
5l3a,4.89,2016
6ggb,5.39,2019
6eog,5.8,2018
1ws1,9.55,2005
2rke,4.08,2008
3gta,4.28,2010
5a5q,4.68,2015
6n3y,5.44,2019
1yfz,4.35,2005
4kwg,6.0,2014
3i6o,10.35,2009
4g0p,3.01,2012
4az6,9.1,2013
6fag,6.59,2018
4zx4,7.11,2016
3zi0,7.4,2013
4bak,8.91,2013
6s5k,7.32,2019
6py0,6.41,2019
6exs,3.44,2018
1fq5,8.4,2000
6q54,6.49,2019
4yc0,4.13,2015
6udi,10.0,2019
3gx0,3.48,2009
1ecq,3.0,2000
3ebl,6.3,2008
3rwp,9.22,2011
6ftw,6.49,2019
5yj8,3.98,2018
4tu4,3.76,2014
1xws,8.0,2004
1s5z,3.21,2005
6iiu,7.96,2018
2zx8,9.64,2009
4flp,6.72,2012
3p3r,7.25,2011
1ajv,7.72,1997
6mku,7.15,2019
5epl,7.03,2015
6n8x,5.7,2019
5e6o,4.11,2016
4b74,7.66,2012
2zgx,6.74,2008
2x2r,7.12,2011
5dh4,7.24,2016
6ei5,7.42,2018
2q54,9.01,2007
4ban,8.61,2013
4gql,9.59,2013
4rrf,3.62,2015
5j6n,7.77,2017
6h2t,4.82,2018
3sha,5.59,2012
2bq7,7.05,2006
4pop,8.13,2014
5fnt,6.17,2016
2jke,4.23,2008
4i8n,4.46,2012
3f33,3.34,2009
4zzz,7.06,2015
3lpi,8.52,2010
4djy,8.27,2012
5ia2,7.72,2016
5ave,5.44,2016
6ftp,5.82,2018
4r0a,4.26,2015
6dpt,7.11,2018
2jds,8.2,2007
3gvb,2.59,2009
5elw,7.85,2016
4a6l,8.0,2012
3zsq,4.96,2012
5ttw,5.96,2017
5nz4,6.28,2018
6i18,4.07,2019
6en5,7.94,2017
2fx6,3.7,2006
5uk8,6.4,2017
1wcq,6.26,2005
5u6j,7.64,2017
5mwh,5.74,2018
4d4d,5.96,2015
3aqt,6.72,2011
1ql9,5.35,2000
4cpz,7.68,2014
1xow,9.28,2004
3o9e,11.3,2011
5oku,6.26,2017
5kz0,7.66,2016
3i9g,8.96,2009
1xbo,6.04,2004
2ax9,9.52,2005
2fzk,3.6,2006
4r06,6.29,2016
5m7s,9.05,2017
6hgf,5.02,2019
2izl,6.0,1998
3ta1,3.25,2011
4fzj,3.15,2013
1om1,6.77,2004
6gg4,3.69,2018
4nh8,8.52,2014
5byi,7.51,2015
4f5y,5.43,2012
3kmy,4.49,2010
1e1x,5.89,2001
1d6w,5.96,2000
4clj,9.15,2014
3wjw,3.87,2013
1usi,6.74,2003
1elc,6.66,1994
4y3y,2.35,2016
2ptz,7.82,2007
4x5p,8.21,2015
4itp,7.27,2014
1fhd,6.82,2000
2zcs,8.22,2008
3n2v,7.51,2010
2e91,6.59,2007
5uff,4.24,2017
6gnw,4.99,2018
1f4f,4.62,2000
5j27,6.74,2017
3gvu,8.0,2009
1qkb,7.35,1999
1e4h,8.41,2000
3roc,8.19,2011
4q9o,5.77,2014
4u73,5.18,2015
5g2b,7.0,2017
4i54,6.96,2013
2arm,7.68,2005
1mai,6.68,1996
3l0v,7.64,2010
3mmf,7.43,2011
3b7u,7.74,2008
4psb,4.64,2014
5ka1,4.48,2017
3el1,9.64,2009
1ec3,9.04,2002
