pdbid,-logKd/Ki,release_year
6eiq,6.42,2018
1fh9,6.43,2000
2b07,6.43,2005
2fqo,6.43,2006
4d3h,6.43,2014
4ge1,6.43,2013
4q4r,6.43,2014
6eeo,6.43,2018
6g9u,6.43,2018
2jh5,6.44,2007
2pvm,6.44,2008
3pfp,6.44,2011
4da5,6.44,2013
4jfk,6.44,2013
4q3u,6.44,2014
5ivy,6.44,2016
5ny1,6.44,2018
5w44,6.44,2018
6hqy,6.44,2018
3qw5,6.45,2012
4kwo,6.45,2014
5fut,6.45,2016
5jss,6.45,2016
1m2r,6.46,2003
1ro6,6.46,2004
2xd9,6.46,2010
2xdx,6.46,2010
3o8p,6.46,2010
3pd8,6.46,2010
4n07,6.46,2013
5dbm,6.46,2016
5efj,6.46,2016
5iwg,6.46,2016
5uc4,6.46,2018
5vb5,6.46,2017
6epy,6.46,2018
1j01,6.47,2002
3cm2,6.47,2008
3s78,6.47,2011
3tfp,6.47,2012
4mhy,6.47,2014
4mq6,6.47,2014
5j8u,6.47,2017
5mes,6.47,2017
6b4l,6.47,2017
1f4g,6.48,2000
1rpj,6.48,1999
2wnj,6.48,2009
3g3r,6.48,2009
3gsm,6.48,2009
4e67,6.48,2012
4q3t,6.48,2014
5yyf,6.48,2018
6fe0,6.48,2018
1dl7,6.49,2000
3bft,6.49,2008
3mho,6.49,2010
3nw3,6.49,2010
3s0b,6.49,2011
4hw3,6.49,2013
5cu4,6.49,2016
5i2f,6.49,2016
5nw2,6.49,2017
5tuo,6.49,2017
5vd0,6.49,2017
3bwj,6.5,2009
4oc0,6.5,2014
4yxi,6.5,2016
2usn,6.51,1998
2xjj,6.51,2010
3hf8,6.51,2010
3wmc,6.51,2014
5jvi,6.51,2016
5t8o,6.51,2017
6faf,6.51,2018
1alw,6.52,1998
1g74,6.52,2003
1k9s,6.52,2001
1qy1,6.52,2004
1zhy,6.52,2005
2h4g,6.52,2006
2nn7,6.52,2007
2nt7,6.52,2007
2oxy,6.52,2007
2zft,6.52,2009
3bva,6.52,2008
3dx3,6.52,2009
3hzv,6.52,2010
3o9p,6.52,2011
4dko,6.52,2012
4dkr,6.52,2012
4uj1,6.52,2016
5g60,6.52,2017
5nw0,6.52,2017
2p7g,6.53,2008
1drv,6.54,1997
1o3l,6.54,2003
2h21,6.54,2006
2zfs,6.54,2009
3d0b,6.54,2008
3fuz,6.54,2010
3sr4,6.54,2011
4a4v,6.54,2012
4aqh,6.54,2012
4ht2,6.54,2013
4leq,6.54,2014
4rfr,6.54,2016
4uac,6.54,2014
4w9k,6.54,2014
6gfs,6.54,2018
1dhj,6.55,1994
1hmr,6.55,1995
1hp5,6.55,2001
1n4h,6.55,2003
1yc4,6.55,2005
1yda,6.55,1995
2bok,6.55,2005
2xxr,6.55,2011
3s0e,6.55,2011
4iue,6.55,2013
4og3,6.55,2014
5sym,6.55,2016
5tpx,6.55,2017
2zq2,6.56,2009
4db7,6.56,2012
4lbu,6.56,2014
5oaj,6.56,2018
6f3b,6.56,2018
1sld,6.57,1996
2fqy,6.57,2006
2hzl,6.57,2007
2pwc,6.57,2008
3ove,6.57,2011
3qox,6.57,2011
3tfn,6.57,2012
4fs4,6.57,2012
5er2,6.57,1991
5evz,6.57,2016
5g1a,6.57,2017
5vcy,6.57,2017
6ecz,6.57,2018
2p7z,6.58,2008
3pb9,6.58,2011
4cd4,6.58,2014
1b58,6.59,1999
1fiv,6.59,1995
1izi,6.59,2002
2e91,6.59,2007
2pvh,6.59,2008
2pwr,6.59,2008
3gs6,6.59,2009
3t8v,6.59,2011
4qnb,6.59,2014
5ew0,6.59,2016
5l4i,6.59,2016
5vja,6.59,2018
6fag,6.59,2018
1b38,6.6,1998
1g7g,6.6,2001
1jzs,6.6,2001
2euk,6.6,2006
2f7p,6.6,2006
2j4g,6.6,2007
2jdp,6.6,2007
2wly,6.6,2010
3dln,6.6,2008
3ip6,6.6,2010
3lxe,6.6,2010
3v3q,6.6,2012
4dkq,6.6,2012
4h75,6.6,2012
4mr6,6.6,2013
4oc1,6.6,2014
5i88,6.6,2016
5l7e,6.6,2016
5nw1,6.6,2017
5z7j,6.6,2018
6d5g,6.6,2018
6eis,6.6,2018
5o87,6.61,2018
6fsy,6.61,2018
1afk,6.62,1998
1ii5,6.62,2001
2ews,6.62,2006
2j7b,6.62,2006
2jgs,6.62,2008
2vwc,6.62,2008
3ljo,6.62,2010
3ozp,6.62,2011
4btk,6.62,2013
4er1,6.62,1991
4gfo,6.62,2013
4mpn,6.62,2014
6eqv,6.62,2018
6g38,6.62,2018
2x7t,6.63,2010
3f8f,6.63,2008
4lyw,6.63,2014
5jt9,6.63,2016
6b97,6.63,2017
6elp,6.63,2018
1lcp,6.64,1995
1sln,6.64,1996
2b1g,6.64,2006
2d3z,6.64,2006
2za0,6.64,2008
3b26,6.64,2011
3fee,6.64,2009
5i2e,6.64,2016
5ko1,6.64,2016
5nk8,6.64,2017
2j75,6.65,2006
3mzc,6.65,2011
6cwn,6.65,2018
1a4r,6.66,1999
1cps,6.66,1993
1elc,6.66,1994
1pxp,6.66,2004
1wur,6.66,2005
2yz3,6.66,2008
3pwd,6.66,2011
3zj6,6.66,2014
4v27,6.66,2014
5cy9,6.66,2016
5nxi,6.66,2018
5wyx,6.66,2017
6dar,6.66,2018
3g19,6.67,2009
5fho,6.67,2016
5op5,6.67,2017
6b1k,6.67,2018
6bbx,6.67,2018
1c5x,6.68,2000
1mai,6.68,1996
2fqw,6.68,2006
2qbs,6.68,2008
3o75,6.68,2011
3su1,6.68,2012
3zhx,6.68,2013
4ca8,6.68,2013
4ew2,6.68,2013
5o4f,6.68,2017
6ayi,6.68,2017
2jew,6.69,2007
2xn5,6.69,2011
5a6x,6.69,2016
5fs5,6.69,2016
5yhe,6.69,2018
1b0h,6.7,1998
1b3g,6.7,1998
1eld,6.7,1995
1f3e,6.7,2000
1koj,6.7,2002
1nki,6.7,2004
2a5s,6.7,2005
2evl,6.7,2006
2oxx,6.7,2007
2py4,6.7,2007
3eko,6.7,2008
3hzk,6.7,2010
3mhi,6.7,2010
3pck,6.7,1998
3pgu,6.7,2011
3t60,6.7,2012
3t64,6.7,2012
4ewn,6.7,2012
4io2,6.7,2013
4jyc,6.7,2013
4jz1,6.7,2014
4m13,6.7,2014
4m14,6.7,2014
5g17,6.7,2017
5g5v,6.7,2018
5nvv,6.7,2017
6ebe,6.7,2018
2f94,6.71,2006
4cd5,6.71,2014
5odx,6.71,2018
5op4,6.71,2017
5tt3,6.71,2017
6ghh,6.71,2018
1rbp,6.72,1991
2jdu,6.72,2007
2vpn,6.72,2008
2xc0,6.72,2010
3aqt,6.72,2011
3gst,6.72,1993
3l4v,6.72,2010
3l4z,6.72,2010
4flp,6.72,2012
4i74,6.72,2013
4o0a,6.72,2014
5o58,6.72,2017
5vb7,6.72,2017
5wa5,6.72,2018
5ya5,6.72,2018
6fo5,6.72,2018
1wvj,6.73,2005
4pum,6.73,2014
4r5b,6.73,2014
5ia0,6.73,2016
5js3,6.73,2016
1add,6.74,1994
1usi,6.74,2003
2x91,6.74,2010
2zc9,6.74,2008
2zgx,6.74,2008
3dgo,6.74,2009
3fzy,6.74,2009
3m67,6.74,2010
3oim,6.74,2011
4ca6,6.74,2013
4ew3,6.74,2013
4f9y,6.74,2013
4lxz,6.74,2013
5j27,6.74,2017
5nk2,6.74,2017
5za9,6.74,2018
6i8y,6.74,2018
3ikd,6.75,2009
4cwt,6.75,2014
6faa,6.75,2018
2on6,6.76,2007
5wa9,6.76,2017
6f9v,6.76,2018
1o30,6.77,2003
1o3j,6.77,2003
1om1,6.77,2004
1ony,6.77,2003
1qb1,6.77,2000
3fas,6.77,2008
3fvn,6.77,2010
3m40,6.77,2010
4cwp,6.77,2014
4loi,6.77,2013
5ayt,6.77,2016
5fh8,6.77,2016
5nvw,6.77,2017
3gcu,6.78,2009
5yh8,6.78,2018
5zaf,6.78,2018
2rcb,6.79,2008
3su0,6.79,2012
5y94,6.79,2018
1fl3,6.8,2000
1nq7,6.8,2003
2xhm,6.8,2010
3c88,6.8,2008
3fx6,6.8,2009
3s2v,6.8,2011
5j8m,6.8,2017
5nk6,6.8,2017
2uwp,6.81,2007
5zae,6.81,2018
1drk,6.82,1995
1fhd,6.82,2000
1jeu,6.82,1997
1k1n,6.82,2001
1lrh,6.82,2002
1o38,6.82,2003
1uwf,6.82,2005
2b1i,6.82,2006
2c94,6.82,2006
2oxd,6.82,2007
2pym,6.82,2008
2rfh,6.82,2008
2v8w,6.82,2007
2xyd,6.82,2011
2zq0,6.82,2008
3m3x,6.82,2010
3s75,6.82,2011
4nue,6.82,2014
4qy3,6.82,2014
5exw,6.82,2016
5vcv,6.82,2017
1bhx,6.84,1998
2y5g,6.84,2011
3ewj,6.84,2008
4kn1,6.84,2013
6csr,6.84,2018
1ele,6.85,1995
1g30,6.85,2001
1lkk,6.85,1996
1os5,6.85,2004
1q72,6.85,2003
1qyg,6.85,2003
1xk9,6.85,2005
1xt8,6.85,2005
3pn4,6.85,2011
3s8o,6.85,2011
4k3h,6.85,2013
5f1v,6.85,2016
5ie1,6.85,2016
5j64,6.85,2017
6d5e,6.85,2018
6fnj,6.85,2018
3aid,6.86,1997
5dx4,6.86,2016
5fh7,6.86,2016
1cgl,6.87,1995
3tmk,6.87,1999
4mhz,6.87,2014
4rvr,6.87,2014
5j0d,6.87,2016
5nih,6.87,2017
5vr8,6.87,2017
6gl9,6.87,2018
1xka,6.88,1999
4bco,6.88,2013
5z99,6.88,2018
6el5,6.88,2018
1b3f,6.89,1998
1fh8,6.89,2000
1jev,6.89,1997
1sb1,6.89,2004
1uz1,6.89,2004
2bfq,6.89,2005
2dri,6.89,1995
2e92,6.89,2007
2f34,6.89,2006
2r3w,6.89,2008
2vk2,6.89,2009
3hu3,6.89,2010
3l4x,6.89,2010
3r4n,6.89,2011
4g4p,6.89,2013
6glb,6.89,2018
1k1l,6.9,2001
3cow,6.9,2008
3uyr,6.9,2012
3evd,6.91,2009
4bcm,6.91,2013
5cqt,6.91,2016
1a9m,6.92,1998
1k6v,6.92,2002
1o2j,6.92,2003
1pkx,6.92,2004
1swr,6.92,1999
2d3u,6.92,2006
2uy0,6.92,2008
3bl0,6.92,2008
3lir,6.92,2010
3r1v,6.92,2011
5d45,6.92,2016
5ymx,6.92,2018
6d5h,6.92,2018
2weo,6.93,2009
1tcx,6.95,1996
4k9y,6.95,2013
4q4s,6.95,2014
1atr,6.96,1993
1c5c,6.96,2000
1gvw,6.96,2002
1oyq,6.96,2003
1x8j,6.96,2005
3exe,6.96,2008
3pn1,6.96,2011
4cg8,6.96,2014
4i54,6.96,2013
4jyb,6.96,2013
4loh,6.96,2013
4rpn,6.96,2014
5yqx,6.96,2018
3t84,6.97,2011
4nj9,6.97,2014
5umy,6.97,2018
5zag,6.97,2018
1my4,6.98,2003
3hv8,6.98,2009
3t83,6.98,2011
4att,6.98,2013
6eif,6.98,2018
3slz,6.99,2011
4bcs,6.99,2013
4fai,6.99,2012
1fki,7.0,1994
1fpc,7.0,1995
1gj6,7.0,2002
1zoh,7.0,2005
2gyi,7.0,1995
2j7g,7.0,2006
2wzf,7.0,2009
3bbb,7.0,2008
3drf,7.0,2009
3drg,7.0,2009
3kdm,7.0,2010
3l4y,7.0,2010
3mhm,7.0,2010
3t82,7.0,2011
3zyu,7.0,2011
4b6o,7.0,2012
4dew,7.0,2012
4fcq,7.0,2012
5d47,7.0,2016
5edb,7.0,2016
5g2b,7.0,2017
5l8c,7.0,2018
5l9i,7.0,2016
5mwy,7.0,2018
5sz6,7.0,2016
6eq7,7.0,2018
6msy,7.0,2018
6mub,7.0,2018
3nht,7.01,2010
6fs1,7.01,2018
1ypj,7.02,2006
2vwl,7.02,2009
3cdb,7.02,2008
3igp,7.02,2010
3n4b,7.02,2011
3pbb,7.02,2011
1b1h,7.03,1998
2vwm,7.03,2009
4av4,7.03,2012
4ql1,7.03,2014
5hz9,7.03,2016
5vsf,7.03,2017
5win,7.03,2018
4p6x,7.04,2014
1b5i,7.05,1999
1xug,7.05,1998
2bq7,7.05,2006
2jxr,7.05,1997
3ahn,7.05,2010
3aho,7.05,2010
3i4y,7.05,2010
3s0d,7.05,2011
4h3j,7.05,2012
5lli,7.05,2016
5nvx,7.05,2017
6as8,7.05,2018
6c0s,7.05,2018
1ui0,7.06,2003
3po6,7.06,2011
4cwq,7.06,2014
5uxf,7.06,2017
5zc5,7.06,2018
1ydd,7.07,1995
2f9k,7.07,2006
3cl0,7.07,2008
3ryv,7.07,2011
4oc5,7.07,2014
4qew,7.07,2014
5f5z,7.07,2017
5hva,7.07,2016
5hz5,7.07,2017
5mpn,7.07,2018
1xpz,7.08,2005
2hnx,7.08,2006
3rlp,7.08,2011
4emf,7.08,2012
5l2s,7.08,2016
1yq7,7.09,2005
2bz6,7.09,2006
3f7h,7.09,2009
4c1u,7.09,2013
4ghi,7.09,2013
5gsa,7.09,2017
5k0h,7.09,2016
5y8y,7.09,2018
6hrq,7.09,2018
1b32,7.1,1998
2f7i,7.1,2005
2v57,7.1,2009
2wjg,7.1,2009
3ebi,7.1,2009
3hky,7.1,2010
3udd,7.1,2012
4azg,7.1,2013
4bny,7.1,2013
4uj2,7.1,2016
4w97,7.1,2014
5l9l,7.1,2016
5vd2,7.1,2017
4zx4,7.11,2016
5ula,7.11,2017
5vc3,7.11,2017
6dpt,7.11,2018
6ht1,7.11,2018
1b05,7.12,1998
1b52,7.12,1999
1nz7,7.12,2003
1xd0,7.12,2004
2pov,7.12,2007
2x2r,7.12,2011
3dx4,7.12,2009
3hww,7.12,2009
4daf,7.12,2012
4e0x,7.12,2012
5upj,7.12,1997
1o3d,7.13,2003
2j7d,7.13,2006
3zc5,7.13,2013
4arw,7.13,2012
4b6p,7.13,2012
4kx8,7.13,2013
5lom,7.13,2016
5obg,7.13,2018
2pv1,7.14,2007
2vot,7.14,2008
3ffp,7.14,2009
3n7o,7.14,2010
4ks4,7.14,2013
5ehr,7.14,2016
5my8,7.14,2017
6epz,7.14,2018
6fng,7.14,2018
1elb,7.15,1994
1fch,7.15,2000
1xr9,7.15,2005
1zog,7.15,2005
2fqx,7.15,2006
2qnn,7.15,2008
3fql,7.15,2009
3n9r,7.15,2010
4c1t,7.15,2013
4ko8,7.15,2013
5hvs,7.15,2016
1f0u,7.16,2000
4iva,7.16,2013
4o9w,7.16,2014
1g36,7.17,2001
1o2h,7.17,2003
2doo,7.17,2006
2i6b,7.17,2007
3el4,7.17,2009
4i9h,7.17,2013
4o0x,7.17,2014
5u28,7.17,2017
5v0n,7.17,2017
6g2l,7.17,2018
6hlx,7.17,2018
6htg,7.17,2018
2q63,7.18,2008
2xj2,7.18,2011
5wex,7.18,2017
1fcx,7.19,2000
1gi4,7.19,2002
1hsl,7.19,1994
1q7a,7.19,2004
1z9y,7.19,2006
3f19,7.19,2008
3gdt,7.19,2009
3nsn,7.19,2010
4app,7.19,2012
4zx3,7.19,2016
5ha1,7.19,2016
5t9z,7.19,2017
6c7x,7.19,2018
2pow,7.2,2007
2pqb,7.2,2008
3c79,7.2,2008
3k2f,7.2,2009
3mz6,7.2,2010
4g8n,7.2,2012
2yek,7.21,2011
3f1a,7.21,2008
3s77,7.21,2011
4av5,7.21,2012
4b73,7.21,2012
5i80,7.21,2016
5kly,7.21,2017
1gvx,7.22,2002
1lan,7.22,1995
1sw2,7.22,2004
2epn,7.22,2008
2h6t,7.22,2007
2hnc,7.22,2006
3cyz,7.22,2009
3dzt,7.22,2009
3k99,7.22,2010
3m35,7.22,2010
3m96,7.22,2011
3pcj,7.22,1998
3uz5,7.22,2012
4o0y,7.22,2014
5tfx,7.22,2017
5we9,7.22,2017
3f8e,7.23,2009
4avh,7.23,2012
4djx,7.23,2012
4lxd,7.23,2013
1g2l,7.24,2001
2psv,7.24,2007
3ikg,7.24,2009
3n3g,7.24,2010
3o84,7.24,2010
3p3t,7.24,2011
4azb,7.24,2013
4fm7,7.24,2012
4ha5,7.24,2012
5ad1,7.24,2016
5dh4,7.24,2016
5nxw,7.24,2018
5xmx,7.24,2018
6g3q,7.24,2018
1jet,7.25,1997
2ces,7.25,2006
2ole,7.25,2008
2qbw,7.25,2008
3gcs,7.25,2009
3mhl,7.25,2010
3p3r,7.25,2011
1dhi,7.26,1994
1mrx,7.26,2003
2qzr,7.26,2007
2xib,7.26,2010
3cz1,7.26,2009
3p5o,7.26,2010
4ly1,7.26,2013
4nnr,7.26,2014
5hvt,7.26,2016
4itp,7.27,2014
1b40,7.28,1999
1hii,7.28,1995
1kel,7.28,1996
2ceq,7.28,2006
2cgr,7.28,1994
2pql,7.28,2007
2qhz,7.28,2008
2yel,7.28,2011
3a6t,7.28,2009
3fl5,7.28,2009
3o7u,7.28,2011
4alx,7.28,2012
4m2w,7.28,2013
5i7x,7.28,2016
5i7y,7.28,2016
5ia4,7.28,2016
3ccz,7.29,2008
4do4,7.29,2012
4iwz,7.29,2013
5xva,7.29,2018
6fa4,7.29,2018
1o3i,7.3,2003
1tmn,7.3,1989
1zge,7.3,2006
2i3i,7.3,2006
2qi1,7.3,2008
2uxi,7.3,2007
3c52,7.3,2008
3n0n,7.3,2011
3r16,7.3,2011
4b1j,7.3,2012
4qyy,7.3,2014
4sga,7.3,1991
5l7h,7.3,2016
6ckr,7.3,2018
1o1s,7.31,2003
3uod,7.31,2012
4nyf,7.31,2014
5tbm,7.31,2016
6ex1,7.31,2018
2j7e,7.32,2006
3ipu,7.32,2010
3kv2,7.32,2009
4c9x,7.32,2014
2j2u,7.33,2006
2r2m,7.33,2008
4ayq,7.33,2013
5w2s,7.33,2018
6h77,7.33,2018
6hly,7.33,2018
1uw6,7.34,2004
2gv6,7.34,2006
2vvs,7.34,2008
2ydw,7.34,2011
3f7i,7.34,2009
4mnp,7.34,2014
5dqc,7.34,2016
5ia3,7.34,2016
1qkb,7.35,1999
1ttm,7.35,2004
3rtf,7.35,2011
3s6t,7.35,2012
3su2,7.35,2012
3zdh,7.35,2013
6ma4,7.35,2018
1k6p,7.36,2002
1swg,7.36,1998
4ca7,7.36,2013
4gu6,7.36,2013
4q6d,7.36,2014
5vc4,7.36,2017
6d55,7.36,2018
6e4a,7.36,2018
1b51,7.37,1999
1cnx,7.37,1995
1fao,7.37,2000
3dp4,7.37,2008
3f7g,7.37,2009
3m5e,7.37,2010
5f60,7.37,2017
5ufp,7.37,2017
6g37,7.37,2018
1bxq,7.38,1998
1qf0,7.38,1999
2qi0,7.38,2008
4hfp,7.38,2013
4o07,7.38,2014
5igm,7.38,2016
5lny,7.38,2017
5tcj,7.38,2017
5zaj,7.38,2018
1d3p,7.39,2000
2hzy,7.39,2006
3mna,7.39,2011
3p5l,7.39,2011
4na9,7.39,2014
1b55,7.4,1999
1drj,7.4,1995
1f8c,7.4,2001
1k1m,7.4,2001
1oar,7.4,2004
1zoe,7.4,2005
2bpy,7.4,1999
2i3h,7.4,2006
3f18,7.4,2008
3re4,7.4,2012
3rlq,7.4,2011
3vha,7.4,2012
3zi0,7.4,2013
4jyt,7.4,2014
4jzi,7.4,2014
4kn0,7.4,2013
5tuz,7.4,2017
1ik4,7.41,2001
2q2a,7.41,2008
3s5y,7.41,2012
3zns,7.41,2013
4p5z,7.41,2014
4qpl,7.41,2014
5ne5,7.41,2017
6fyz,7.41,2018
1q5k,7.42,2004
1t32,7.42,2005
2pou,7.42,2007
3ryy,7.42,2011
3zm9,7.42,2013
5nk3,7.42,2017
6ei5,7.42,2018
1b5j,7.43,1999
2bak,7.43,2005
2isw,7.43,2006
3mmf,7.43,2011
4o05,7.43,2014
4qgd,7.43,2014
6eol,7.43,2018
1ciz,7.44,1999
1qb9,7.44,2000
1vzq,7.44,2005
2f7o,7.44,2006
2oxn,7.44,2007
2r38,7.44,2008
3znr,7.44,2013
4avj,7.44,2012
4m2v,7.44,2013
1n0s,7.45,2003
2ccb,7.45,2006
4azi,7.45,2013
1sqo,7.46,2004
1yei,7.46,1999
1yej,7.46,1999
2p53,7.46,2007
3fed,7.46,2009
3ocz,7.46,2011
3t2w,7.46,2012
4cpr,7.46,2014
4dff,7.46,2012
4q4o,7.46,2014
5f61,7.46,2017
5fdc,7.46,2016
5msb,7.46,2018
5nlk,7.46,2018
1xh4,7.47,2005
3own,7.47,2010
5ny3,7.47,2018
5o07,7.47,2017
5ogb,7.47,2018
5tmp,7.47,1998
1iiq,7.48,2002
1k6c,7.48,2002
1u71,7.48,2005
2qhy,7.48,2008
2qwe,7.48,1998
3l3l,7.48,2010
3u92,7.48,2012
6eya,7.48,2018
2hhn,7.49,2007
3m6r,7.49,2011
3nyx,7.49,2010
4emr,7.49,2012
4l6t,7.49,2013
5vih,7.49,2017
4cpw,7.5,2014
5mwp,7.5,2018
2vwo,7.51,2009
3n2v,7.51,2010
4hdp,7.51,2013
4qf8,7.51,2014
6fhk,7.51,2018
1bm7,7.52,1998
1ivp,7.52,1993
1lah,7.52,1995
1lf2,7.52,2002
1lke,7.52,2003
1mmq,7.52,1996
1uml,7.52,2004
1zfq,7.52,2006
2mas,7.52,1997
3ekr,7.52,2008
3hfb,7.52,2010
3hmo,7.52,2010
3l4u,7.52,2010
3myq,7.52,2011
4dq2,7.52,2012
4f6w,7.52,2013
4ty6,7.52,2014
5d48,7.52,2016
5i8g,7.52,2016
5i9x,7.52,2016
5nau,7.52,2018
5u8c,7.53,2017
2f1g,7.54,2006
4hu1,7.54,2013
4qer,7.54,2014
6cwh,7.54,2018
1k1j,7.55,2001
1lpk,7.55,2003
1tlp,7.55,1989
1v0l,7.55,2004
2oi0,7.55,2007
2xj1,7.55,2011
3b50,7.55,2007
3ni5,7.55,2011
3rz0,7.55,2011
4asj,7.55,2012
4ngn,7.55,2014
5oot,7.55,2017
6aqs,7.55,2018
6hsh,7.55,2018
3cct,7.56,2008
3suf,7.56,2012
1d09,7.57,2000
1qhc,7.57,1999
2avs,7.57,2006
2pyn,7.57,2008
3cd0,7.57,2008
3ipq,7.57,2010
3ocp,7.57,2011
3q6w,7.57,2011
4fnn,7.57,2012
4nvp,7.57,2014
4pmm,7.57,2014
5ive,7.57,2016
6gla,7.57,2018
3cda,7.58,2008
2fdp,7.59,2006
3p3s,7.59,2011
3t5u,7.59,2012
4cu7,7.59,2014
5nkd,7.59,2017
5nkh,7.59,2017
6guh,7.59,2018
1lpz,7.6,2003
2o8h,7.6,2007
2zmm,7.6,2008
3ehx,7.6,2009
3fh7,7.6,2010
3gc4,7.6,2009
3iph,7.6,2009
3kr4,7.6,2010
3liw,7.6,2010
3p58,7.6,2011
4m8h,7.6,2014
4uyf,7.6,2014
5hct,7.6,2016
5ia5,7.6,2016
5t9u,7.6,2017
6css,7.6,2018
6guc,7.6,2018
1ftm,7.61,2000
3ibn,7.61,2009
4g95,7.61,2014
5m77,7.61,2017
5vij,7.61,2017
1fzq,7.62,2000
1k6t,7.62,2002
1yqy,7.62,2005
2aoe,7.62,2006
2p3c,7.62,2007
2psu,7.62,2007
2pvl,7.62,2008
3be9,7.62,2008
3o4k,7.62,2010
4dbm,7.62,2012
5hu9,7.62,2016
5ta4,7.62,2017
1c1r,7.63,2000
4avi,7.63,2012
1c1v,7.64,2000
1uvt,7.64,1997
2hl4,7.64,2007
3d78,7.64,2009
3fat,7.64,2008
3h89,7.64,2009
3hl7,7.64,2009
3l0v,7.64,2010
3sjf,7.64,2011
4rpo,7.64,2014
5el9,7.64,2016
5exn,7.64,2016
5u6j,7.64,2017
966c,7.64,1999
5dex,7.65,2016
1f0r,7.66,2000
1nny,7.66,2003
1ppk,7.66,1994
2cn0,7.66,2006
2yme,7.66,2012
4b74,7.66,2012
4gq4,7.66,2012
4oeu,7.66,2014
4qev,7.66,2014
5dfp,7.66,2016
5edc,7.66,2016
5kz0,7.66,2016
5tcy,7.66,2017
2bpv,7.67,1999
1o2q,7.68,2003
1t4v,7.68,2005
1w0z,7.68,2008
2arm,7.68,2005
3f8c,7.68,2008
3miy,7.68,2010
4cpz,7.68,2014
4d7b,7.68,2016
4del,7.68,2013
5nkg,7.68,2017
5wyz,7.68,2017
5yjm,7.68,2017
6b4u,7.68,2017
6hke,7.68,2018
5xsr,7.69,2018
1bai,7.7,1999
1fzm,7.7,2001
1gno,7.7,1996
1izh,7.7,2002
1mes,7.7,1998
1oau,7.7,2004
1oz0,7.7,2003
1s39,7.7,2004
1uou,7.7,2004
2d1o,7.7,2006
2hmu,7.7,2006
2hmv,7.7,2006
2ves,7.7,2008
2zjw,7.7,2009
3b7r,7.7,2008
3ewc,7.7,2009
3g0e,7.7,2009
3i51,7.7,2010
3p7i,7.7,2011
3th9,7.7,2011
4acc,7.7,2012
4cpt,7.7,2014
4e7r,7.7,2012
4fsl,7.7,2012
4o09,7.7,2014
4tmk,7.7,1998
5l9g,7.7,2016
5sz5,7.7,2016
6cn5,7.7,2018
3lk8,7.71,2010
4mmp,7.71,2014
1ajv,7.72,1997
1cnw,7.72,1995
1j4r,7.72,2001
1oif,7.72,2003
3el5,7.72,2009
3vjc,7.72,2012
4a4w,7.72,2012
4egk,7.72,2012
5ia2,7.72,2016
5nkc,7.72,2017
5nki,7.72,2017
3ljg,7.73,2010
5fdi,7.73,2016
5hbs,7.73,2016
5nyh,7.73,2018
1f0s,7.74,2000
1j36,7.74,2003
1lee,7.74,2002
1nfu,7.74,2003
1qbo,7.74,2000
1rd4,7.74,2004
1sbg,7.74,1994
1txr,7.74,2004
1usn,7.74,1998
2v59,7.74,2009
3b7u,7.74,2008
3nb5,7.74,2011
3tvc,7.74,2012
4auj,7.74,2013
4i71,7.74,2013
4j22,7.74,2013
4pp5,7.74,2014
5j2x,7.74,2017
2ccc,7.76,2006
4hwp,7.76,2013
6g35,7.76,2018
1xh9,7.77,2005
2jh6,7.77,2007
2qm9,7.77,2007
3cyw,7.77,2008
3dsz,7.77,2009
3gm0,7.77,2009
3mi2,7.77,2010
3tzm,7.77,2012
3uw4,7.77,2012
4gzt,7.77,2012
4lov,7.77,2014
4rj8,7.77,2014
4w9o,7.77,2014
5j6a,7.77,2017
5j6n,7.77,2017
5j9x,7.77,2017
5mg2,7.77,2017
5neb,7.77,2017
6euw,7.77,2017
4kni,7.78,2013
4knn,7.78,2013
5n25,7.78,2017
5ueu,7.78,2017
2zwz,7.79,2009
6g36,7.79,2018
1v48,7.8,2004
1x8t,7.8,2005
2i19,7.8,2006
2ra0,7.8,2008
2wl0,7.8,2009
3agl,7.8,2010
3czv,7.8,2008
4n6z,7.8,2013
4qem,7.8,2014
4w9p,7.8,2014
5hz6,7.8,2016
5i3v,7.8,2016
5l7g,7.8,2016
5njz,7.8,2017
6ej2,7.8,2018
4gr3,7.81,2013
5eu1,7.81,2016
1b6h,7.82,1998
1nf8,7.82,2003
1njs,7.82,2003
1nvs,7.82,2003
2cf9,7.82,2006
2j34,7.82,2006
2jg0,7.82,2007
2o4n,7.82,2006
2ptz,7.82,2007
2xbx,7.82,2010
2xjg,7.82,2010
3gcp,7.82,2009
3n2p,7.82,2011
3vx3,7.82,2013
4k0y,7.82,2013
4pp3,7.82,2014
4ybk,7.82,2016
5i29,7.82,2016
6cks,7.82,2018
6g2m,7.82,2018
4gr8,7.83,2013
3cd7,7.84,2008
3ibl,7.84,2009
3n2u,7.84,2010
4gzp,7.84,2012
6b96,7.84,2017
1a94,7.85,1999
1b8y,7.85,1999
1cny,7.85,1995
1laf,7.85,1995
1lbf,7.85,2002
1lst,7.85,1994
2fle,7.85,2007
2gv7,7.85,2006
3c84,7.85,2008
3dd8,7.85,2008
3sut,7.85,2012
3uw5,7.85,2012
4ieh,7.85,2013
4mc1,7.85,2014
4r76,7.85,2014
4rak,7.85,2014
5e89,7.85,2016
5elw,7.85,2016
5f1h,7.85,2016
